AethLabs,,,,,,,,,,,,
Device ID = AE51-S4-655-1303,,,,,,,,,,,,
Application version = 2.1.1.0,,,,,,,,,,,,
Flow = 48 mlpm,,,,,,,,,,,,
TimeBase = 30 s,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Date(yyyy/MM/dd),Time,Ref,Sen,ATN,Flow,Temp,Status,Battery,BC,,,
7/11/14,1:03:30,866428,731859,16.879,49,35,0,51,3160,,,
7/11/14,1:04:00,866408,731740,16.893,48,35,0,51,3302,,,
7/11/14,1:04:30,866375,731612,16.907,48,35,0,51,3239,,,
7/11/14,1:05:00,866410,731540,16.921,49,35,0,53,3218,,,
7/11/14,1:05:30,866366,731401,16.935,48,35,0,53,3295,,,
7/11/14,1:06:00,866381,731311,16.949,48,35,0,53,3322,,,
7/11/14,1:06:30,866393,731226,16.962,49,35,0,53,3016,,,
7/11/14,1:07:00,866312,731063,16.975,49,35,0,53,3001,,,
7/11/14,1:07:30,866332,730979,16.988,49,35,0,53,3199,,,
7/11/14,1:08:00,866367,730909,17.002,48,35,0,53,3223,,,
7/11/14,1:08:30,866305,730763,17.015,48,35,0,52,3034,,,
7/11/14,1:09:00,866315,730675,17.028,48,35,0,52,3123,,,
7/11/14,1:09:30,866353,730610,17.041,48,35,0,52,3144,,,
7/11/14,1:10:00,866379,730533,17.055,49,35,0,52,3139,,,
7/11/14,1:10:30,866401,730455,17.068,49,35,0,52,3064,,,
7/11/14,1:11:00,866377,730340,17.081,48,35,0,52,3071,,,
7/11/14,1:11:30,866363,730230,17.094,49,35,0,52,3117,,,
7/11/14,1:12:00,866376,730144,17.108,49,35,0,52,3078,,,
7/11/14,1:12:30,866418,730080,17.121,48,35,0,52,3222,,,
7/11/14,1:13:00,866401,729974,17.134,49,35,0,51,2911,,,
7/11/14,1:13:30,866422,729903,17.146,48,35,0,51,2876,,,
7/11/14,1:14:00,866455,729834,17.159,48,35,0,51,3139,,,
7/11/14,1:14:30,866354,729658,17.172,49,35,0,51,2889,,,
7/11/14,1:15:00,866333,729540,17.186,48,35,0,51,3254,,,
7/11/14,1:15:30,866344,729459,17.198,48,35,0,51,2928,,,
7/11/14,1:16:00,866343,729368,17.21,49,35,0,51,2866,,,
7/11/14,1:16:30,866377,729302,17.223,48,35,0,53,3070,,,
7/11/14,1:17:00,866361,729201,17.235,48,35,0,53,2841,,,
7/11/14,1:17:30,866305,729061,17.248,49,35,0,53,2953,,,
7/11/14,1:18:00,866371,729027,17.26,49,35,0,53,2847,,,
7/11/14,1:18:30,866381,728939,17.273,48,35,0,53,3130,,,
7/11/14,1:19:00,866383,728850,17.286,49,35,0,53,2884,,,
7/11/14,1:19:30,866374,728755,17.298,48,35,0,53,2839,,,
7/11/14,1:20:00,866367,728661,17.31,48,35,0,52,2862,,,
7/11/14,1:20:30,866327,728536,17.323,49,35,0,52,2907,,,
7/11/14,1:21:00,866354,728472,17.334,48,35,0,52,2817,,,
7/11/14,1:21:30,866357,728389,17.346,49,35,0,52,2722,,,
7/11/14,1:22:00,866412,728345,17.359,48,35,0,52,2932,,,
7/11/14,1:22:30,866421,728263,17.371,49,35,0,52,2851,,,
7/11/14,1:23:00,866356,728120,17.383,48,35,0,52,2872,,,
7/11/14,1:23:30,866405,728075,17.395,48,35,0,52,2801,,,
7/11/14,1:24:00,866462,728038,17.407,49,35,0,52,2703,,,
7/11/14,1:24:30,866397,727892,17.419,48,35,0,51,2971,,,
7/11/14,1:25:00,866426,727830,17.431,49,35,0,51,2751,,,
7/11/14,1:25:30,866395,727720,17.442,48,35,0,51,2730,,,
7/11/14,1:26:00,866420,727656,17.454,49,35,0,51,2708,,,
7/11/14,1:26:30,866448,727598,17.465,48,35,0,51,2651,,,
7/11/14,1:27:00,866392,727467,17.477,48,35,0,51,2732,,,
7/11/14,1:27:30,866421,727409,17.488,48,35,0,51,2679,,,
7/11/14,1:28:00,866419,727327,17.499,48,35,0,53,2613,,,
7/11/14,1:28:30,866444,727265,17.511,48,35,0,53,2700,,,
7/11/14,1:29:00,866474,727208,17.522,48,35,0,53,2674,,,
7/11/14,1:29:30,866426,727084,17.533,48,35,0,53,2725,,,
7/11/14,1:30:00,866424,727000,17.545,48,35,0,53,2680,,,
7/11/14,1:30:30,866458,726951,17.555,48,35,0,53,2524,,,
7/11/14,1:31:00,866473,726877,17.567,48,35,0,53,2819,,,
7/11/14,1:31:30,866428,726759,17.578,48,35,0,52,2613,,,
7/11/14,1:32:00,866401,726654,17.59,48,35,0,52,2682,,,
7/11/14,1:32:30,866415,726584,17.601,48,35,0,52,2662,,,
7/11/14,1:33:00,866452,726536,17.612,48,35,0,52,2574,,,
7/11/14,1:33:30,866408,726417,17.623,48,35,0,52,2675,,,
7/11/14,1:34:00,866370,726307,17.634,49,35,0,52,2494,,,
7/11/14,1:34:30,866397,726251,17.645,48,35,0,52,2562,,,
7/11/14,1:35:00,866376,726155,17.656,48,35,0,52,2555,,,
7/11/14,1:35:30,866385,726086,17.666,49,35,0,52,2444,,,
7/11/14,1:36:00,866412,726030,17.677,48,35,0,51,2563,,,
7/11/14,1:36:30,866443,725977,17.688,48,35,0,51,2574,,,
7/11/14,1:37:00,866463,725916,17.699,48,35,0,51,2535,,,
7/11/14,1:37:30,866412,725796,17.709,48,35,0,51,2520,,,
7/11/14,1:38:00,866398,725706,17.72,48,35,0,51,2552,,,
7/11/14,1:38:30,866348,725589,17.73,48,35,0,51,2450,,,
7/11/14,1:39:00,866277,725450,17.741,49,35,0,51,2542,,,
7/11/14,1:39:30,866318,725408,17.752,48,35,0,48,2490,,,
7/11/14,1:40:00,866286,725303,17.763,48,35,0,48,2552,,,
7/11/14,1:40:30,866398,725323,17.773,48,35,0,48,2407,,,
7/11/14,1:41:00,866395,725241,17.784,48,35,0,48,2594,,,
7/11/14,1:41:30,866320,725107,17.794,48,35,0,48,2324,,,
7/11/14,1:42:00,866355,725056,17.805,48,35,0,48,2621,,,
7/11/14,1:42:30,866354,724985,17.814,49,35,0,47,2244,,,
7/11/14,1:43:00,866388,724940,17.824,49,35,0,47,2349,,,
7/11/14,1:43:30,866359,724842,17.835,48,35,0,47,2407,,,
7/11/14,1:44:00,866357,724763,17.845,49,35,0,47,2473,,,
7/11/14,1:44:30,866397,724725,17.855,48,35,0,47,2334,,,
7/11/14,1:45:00,866436,724685,17.865,48,35,0,47,2372,,,
7/11/14,1:45:30,866375,724559,17.875,49,35,0,47,2399,,,
7/11/14,1:46:00,866420,724521,17.886,48,35,0,47,2470,,,
7/11/14,1:46:30,866418,724452,17.895,48,35,0,47,2199,,,
7/11/14,1:47:00,866430,724387,17.906,49,35,0,46,2401,,,
7/11/14,1:47:30,866358,724258,17.915,48,35,0,46,2248,,,
7/11/14,1:48:00,866318,724152,17.925,49,35,0,46,2323,,,
7/11/14,1:48:30,866358,724113,17.935,48,35,0,46,2367,,,
7/11/14,1:49:00,866272,723973,17.944,48,35,0,46,2227,,,
7/11/14,1:49:30,866339,723958,17.954,48,35,0,46,2321,,,
7/11/14,1:50:00,866330,723876,17.965,48,35,0,46,2435,,,
7/11/14,1:50:30,866376,723848,17.974,49,35,0,46,2128,,,
7/11/14,1:51:00,866380,723779,17.984,48,35,0,48,2365,,,
7/11/14,1:51:30,866390,723720,17.993,49,35,0,48,2158,,,
7/11/14,1:52:00,866361,723623,18.003,48,35,0,48,2380,,,
7/11/14,1:52:30,866414,723597,18.013,49,35,0,48,2251,,,
7/11/14,1:53:00,866380,723502,18.022,48,35,0,48,2179,,,
7/11/14,1:53:30,866411,723458,18.032,48,35,0,48,2286,,,
7/11/14,1:54:00,866366,723351,18.041,49,35,0,47,2225,,,
7/11/14,1:54:30,866376,723289,18.051,48,35,0,47,2302,,,
7/11/14,1:55:00,866420,723258,18.06,48,35,0,47,2216,,,
7/11/14,1:55:30,866438,723209,18.069,49,35,0,47,2052,,,
7/11/14,1:56:00,866396,723107,18.078,48,35,0,47,2191,,,
7/11/14,1:56:30,866354,723003,18.088,48,35,0,47,2257,,,
7/11/14,1:57:00,866336,722924,18.097,49,35,0,47,2052,,,
7/11/14,1:57:30,866398,722903,18.107,48,35,0,47,2381,,,
7/11/14,1:58:00,866375,722820,18.116,48,35,0,47,2089,,,
7/11/14,1:58:30,866363,722739,18.126,48,35,0,46,2324,,,
7/11/14,1:59:00,866372,722680,18.135,49,35,0,46,2133,,,
7/11/14,1:59:30,866327,722578,18.144,48,35,0,46,2111,,,
7/11/14,2:00:00,866389,722559,18.153,48,35,0,46,2316,,,
7/11/14,2:00:30,866356,722466,18.163,49,35,0,46,2101,,,
7/11/14,2:01:00,866344,722389,18.172,49,35,0,46,2150,,,
7/11/14,2:01:30,866371,722345,18.181,48,35,0,46,2179,,,
7/11/14,2:02:00,866388,722297,18.19,48,35,0,46,2037,,,
7/11/14,2:02:30,866416,722256,18.199,49,35,0,48,2065,,,
7/11/14,2:03:00,866414,722186,18.208,48,35,0,48,2239,,,
7/11/14,2:03:30,866371,722085,18.217,48,35,0,48,2135,,,
7/11/14,2:04:00,866374,722026,18.226,49,35,0,48,1975,,,
7/11/14,2:04:30,866379,721967,18.234,48,35,0,48,2071,,,
7/11/14,2:05:00,866362,721887,18.243,49,35,0,48,2114,,,
7/11/14,2:05:30,866326,721799,18.251,48,35,0,47,1902,,,
7/11/14,2:06:00,866262,721682,18.26,48,35,0,47,2088,,,
7/11/14,2:06:30,866256,721615,18.269,48,35,0,47,2033,,,
7/11/14,2:07:00,866275,721563,18.278,48,35,0,47,2225,,,
7/11/14,2:07:30,866256,721489,18.286,49,35,0,47,1869,,,
7/11/14,2:08:00,866315,721476,18.295,49,35,0,47,1997,,,
7/11/14,2:08:30,866255,721366,18.303,48,35,0,47,1969,,,
7/11/14,2:09:00,866298,721345,18.311,48,35,0,47,1864,,,
7/11/14,2:09:30,866302,721283,18.32,49,35,0,47,2100,,,
7/11/14,2:10:00,866278,721200,18.329,48,35,0,46,2068,,,
7/11/14,2:10:30,866250,721117,18.337,48,35,0,46,1959,,,
7/11/14,2:11:00,866248,721052,18.346,48,35,0,46,2079,,,
7/11/14,2:11:30,866290,721030,18.354,48,35,0,46,1870,,,
7/11/14,2:12:00,866191,720884,18.363,49,35,0,46,2045,,,
7/11/14,2:12:30,866280,720898,18.371,48,35,0,46,1972,,,
7/11/14,2:13:00,866208,720781,18.379,49,35,0,46,1836,,,
7/11/14,2:13:30,866207,720718,18.388,48,35,0,46,2041,,,
7/11/14,2:14:00,866259,720707,18.395,48,35,0,48,1782,,,
7/11/14,2:14:30,866221,720617,18.403,48,35,0,48,1917,,,
7/11/14,2:15:00,866163,720510,18.411,49,35,0,48,1890,,,
7/11/14,2:15:30,866257,720531,18.419,49,35,0,48,1840,,,
7/11/14,2:16:00,866218,720447,18.426,48,35,0,48,1694,,,
7/11/14,2:16:30,866268,720430,18.435,48,35,0,47,1925,,,
7/11/14,2:17:00,866292,720391,18.443,48,35,0,47,1937,,,
7/11/14,2:17:30,866283,720320,18.452,48,35,0,47,2087,,,
7/11/14,2:18:00,866237,720226,18.459,48,35,0,47,1832,,,
7/11/14,2:18:30,866262,720188,18.468,48,35,0,47,1932,,,
7/11/14,2:19:00,866235,720110,18.475,48,35,0,47,1826,,,
7/11/14,2:19:30,866271,720085,18.483,48,35,0,47,1805,,,
7/11/14,2:20:00,866261,720018,18.491,48,35,0,47,1929,,,
7/11/14,2:20:30,866280,719975,18.499,48,35,0,47,1933,,,
7/11/14,2:21:00,866300,719932,18.507,48,35,0,46,1960,,,
7/11/14,2:21:30,866332,719904,18.515,48,35,0,46,1795,,,
7/11/14,2:22:00,866209,719744,18.523,48,35,0,46,1900,,,
7/11/14,2:22:30,866242,719715,18.531,48,35,0,46,1855,,,
7/11/14,2:23:00,866248,719665,18.539,48,35,0,46,1808,,,
7/11/14,2:23:30,866261,719618,18.547,49,35,0,46,1862,,,
7/11/14,2:24:00,866222,719531,18.554,48,35,0,46,1796,,,
7/11/14,2:24:30,866210,719469,18.561,48,35,0,46,1712,,,
7/11/14,2:25:00,866230,719423,18.57,48,35,0,43,2060,,,
7/11/14,2:25:30,866128,719281,18.578,48,35,0,43,1885,,,
7/11/14,2:26:00,866143,719237,18.586,48,35,0,43,1858,,,
7/11/14,2:26:30,866195,719227,18.593,48,35,0,43,1750,,,
7/11/14,2:27:00,866189,719169,18.601,49,35,0,43,1709,,,
7/11/14,2:27:30,866220,719139,18.608,48,35,0,42,1834,,,
7/11/14,2:28:00,866207,719079,18.615,48,35,0,42,1619,,,
7/11/14,2:28:30,866192,719009,18.623,48,35,0,42,1894,,,
7/11/14,2:29:00,866173,718941,18.631,48,35,0,42,1719,,,
7/11/14,2:29:30,866239,718939,18.638,48,35,0,42,1869,,,
7/11/14,2:30:00,866171,718830,18.646,48,35,0,42,1731,,,
7/11/14,2:30:30,866183,718787,18.653,48,35,0,42,1744,,,
7/11/14,2:31:00,866188,718735,18.661,48,35,0,42,1849,,,
7/11/14,2:31:30,866184,718673,18.669,48,35,0,42,1932,,,
7/11/14,2:32:00,866189,718619,18.677,48,35,0,41,1915,,,
7/11/14,2:32:30,866171,718556,18.684,49,35,0,41,1551,,,
7/11/14,2:33:00,866154,718487,18.692,48,35,0,41,1808,,,
7/11/14,2:33:30,866183,718460,18.699,49,35,0,41,1647,,,
7/11/14,2:34:00,866114,718352,18.706,48,35,0,41,1673,,,
7/11/14,2:34:30,866147,718326,18.713,48,35,0,41,1758,,,
7/11/14,2:35:00,866095,718230,18.72,48,35,0,41,1742,,,
7/11/14,2:35:30,866130,718211,18.727,48,35,0,41,1582,,,
7/11/14,2:36:00,866102,718134,18.735,49,35,0,41,1736,,,
7/11/14,2:36:30,866146,718122,18.741,49,35,0,43,1565,,,
7/11/14,2:37:00,866191,718106,18.749,49,35,0,43,1721,,,
7/11/14,2:37:30,866245,718099,18.756,48,35,0,43,1706,,,
7/11/14,2:38:00,866197,718005,18.764,48,35,0,43,1787,,,
7/11/14,2:38:30,866220,717971,18.771,48,35,0,42,1749,,,
7/11/14,2:39:00,866208,717908,18.778,48,35,0,42,1749,,,
7/11/14,2:39:30,866201,717852,18.785,48,35,0,42,1655,,,
7/11/14,2:40:00,866220,717813,18.793,48,35,0,42,1805,,,
7/11/14,2:40:30,866199,717748,18.8,49,35,0,42,1537,,,
7/11/14,2:41:00,866192,717685,18.808,48,35,0,42,1886,,,
7/11/14,2:41:30,866254,717688,18.814,49,35,0,42,1562,,,
7/11/14,2:42:00,866197,717587,18.822,49,35,0,42,1737,,,
7/11/14,2:42:30,866212,717545,18.829,49,35,0,42,1758,,,
7/11/14,2:43:00,866261,717535,18.836,48,35,0,41,1669,,,
7/11/14,2:43:30,866252,717479,18.843,48,35,0,41,1601,,,
7/11/14,2:44:00,866218,717400,18.85,49,35,0,41,1643,,,
7/11/14,2:44:30,866167,717306,18.858,48,35,0,41,1708,,,
7/11/14,2:45:00,866193,717272,18.865,49,35,0,41,1795,,,
7/11/14,2:45:30,866188,717219,18.872,48,35,0,41,1612,,,
7/11/14,2:46:00,866238,717211,18.879,49,35,0,41,1597,,,
7/11/14,2:46:30,866176,717109,18.886,48,35,0,41,1672,,,
7/11/14,2:47:00,866188,717068,18.893,48,35,0,41,1681,,,
7/11/14,2:47:30,866212,717037,18.9,48,35,0,43,1679,,,
7/11/14,2:48:00,866180,716959,18.907,49,35,0,43,1666,,,
7/11/14,2:48:30,866195,716924,18.914,49,35,0,43,1533,,,
7/11/14,2:49:00,866202,716875,18.922,49,35,0,43,1772,,,
7/11/14,2:49:30,866131,716767,18.929,48,35,0,43,1626,,,
7/11/14,2:50:00,866119,716714,18.935,48,35,0,42,1422,,,
7/11/14,2:50:30,866140,716676,18.942,48,35,0,42,1829,,,
7/11/14,2:51:00,866128,716617,18.949,48,35,0,42,1621,,,
7/11/14,2:51:30,866197,716624,18.956,48,35,0,42,1654,,,
7/11/14,2:52:00,866129,716518,18.963,48,35,0,42,1643,,,
7/11/14,2:52:30,866143,716479,18.97,48,35,0,42,1671,,,
7/11/14,2:53:00,866144,716435,18.976,48,35,0,42,1481,,,
7/11/14,2:53:30,866137,716376,18.984,48,35,0,42,1758,,,
7/11/14,2:54:00,866124,716313,18.991,48,35,0,41,1726,,,
7/11/14,2:54:30,866130,716270,18.998,48,35,0,41,1585,,,
7/11/14,2:55:00,866143,716230,19.005,48,35,0,41,1677,,,
7/11/14,2:55:30,866205,716234,19.011,49,35,0,41,1530,,,
7/11/14,2:56:00,866146,716138,19.018,48,35,0,41,1560,,,
7/11/14,2:56:30,866133,716069,19.026,48,35,1,41,1925,,,
7/11/14,2:57:00,866119,716013,19.032,49,35,1,41,1438,,,
7/11/14,2:57:30,866193,716025,19.039,48,35,1,41,1625,,,
7/11/14,2:58:00,866062,715866,19.046,48,35,1,43,1676,,,
7/11/14,2:58:30,866076,715827,19.053,48,35,1,43,1672,,,
7/11/14,2:59:00,866067,715769,19.06,48,35,1,43,1672,,,
7/11/14,2:59:30,866048,715701,19.068,48,35,1,43,1729,,,
7/11/14,3:00:00,866066,715669,19.074,48,35,1,42,1550,,,
7/11/14,3:00:30,866066,715624,19.081,48,35,1,42,1488,,,
7/11/14,3:01:00,866055,715570,19.087,48,35,1,42,1485,,,
7/11/14,3:01:30,866080,715534,19.095,48,35,1,42,1874,,,
7/11/14,3:02:00,866073,715465,19.104,48,35,1,42,2091,,,
