time [s],RR_interval_quality [NA](/api/datatype/1004/)
331.2734375,1
332.03125,1
332.76953125,1
333.44921875,1
333.94921875,129
334.63671875,1
334.89453125,129
335.43359375,129
336.09765625,1
336.8828125,1
337.2421875,129
337.58203125,129
338.37109375,1
339.1796875,1
339.44921875,129
339.84375,129
340.203125,129
340.51171875,129
341.1875,1
341.83203125,1
342.48828125,1
342.85546875,129
343.1484375,129
343.81640625,1
344.484375,1
345.1328125,1
345.82421875,1
346.55078125,1
347.33203125,1
348.203125,129
349.0078125,1
349.86328125,129
350.73046875,129
351.62109375,129
352.4609375,1
353.375,1
354.296875,1
355.15625,1
356.0078125,1
356.87109375,1
357.7734375,1
358.640625,1
359.52734375,1
360.38671875,1
361.1953125,1
361.94921875,1
362.69140625,1
363.4375,1
364.2265625,1
365.06640625,1
365.93359375,1
366.8984375,1
367.8671875,1
368.765625,1
369.69921875,1
370.66796875,1
371.6015625,1
372.40234375,1
373.1484375,1
373.875,1
374.5859375,1
375.3046875,1
376.0390625,1
376.7890625,1
377.59765625,1
378.43359375,1
379.265625,1
380.015625,0
380.76171875,0
381.52734375,0
382.296875,0
383.0703125,0
383.859375,0
384.72265625,0
385.71875,0
386.7265625,0
387.66015625,0
388.6015625,0
389.57421875,0
390.58203125,0
391.49609375,0
392.5,0
393.63671875,0
394.76171875,0
395.77734375,0
396.828125,0
397.89453125,0
398.8828125,0
399.83984375,0
400.82421875,0
401.76953125,0
402.62890625,0
403.55078125,0
404.5,0
405.47265625,0
406.34765625,0
407.26953125,0
408.203125,0
409.125,0
409.94921875,0
410.8359375,1
411.6875,1
412.46484375,1
413.19921875,1
413.9453125,1
414.68359375,1
415.3984375,129
416.1015625,129
416.8125,129
417.52734375,1
418.23046875,1
418.9296875,1
419.63671875,1
420.34765625,1
421.05078125,1
421.734375,1
422.4140625,1
423.10546875,1
423.80078125,1
424.55078125,0
425.390625,0
426.33984375,128
427.21484375,128
428.19140625,128
429.21875,128
430.2421875,128
431.1328125,128
432.0390625,128
433.12109375,128
434.328125,0
435.43359375,0
436.4375,0
437.5859375,0
438.72265625,0
439.82421875,0
440.89453125,0
442.0234375,0
443.19140625,0
444.20703125,0
445.2265625,0
446.19140625,0
447.14453125,0
447.98828125,128
449.00390625,0
450.26953125,0
451.43359375,0
452.43359375,0
453.56640625,0
454.75,0
455.76953125,0
456.82421875,0
458.078125,128
459.30078125,0
460.328125,0
461.46484375,0
462.60546875,0
463.703125,0
464.8515625,0
466.07421875,0
467.265625,0
468.296875,0
469.4765625,0
470.5859375,0
471.58203125,0
472.80078125,0
474.08203125,0
475.1640625,0
476.24609375,0
477.40234375,0
478.60546875,0
479.60546875,0
480.71875,0
481.95703125,0
483.125,0
484.140625,0
485.21875,0
486.24609375,0
486.76953125,128
487.1953125,128
488.1328125,0
489.38671875,0
490.62109375,0
491.6953125,0
492.82421875,0
494.0859375,0
495.32421875,0
496.34765625,0
497.5859375,0
498.84765625,0
500.01953125,0
501.18359375,0
502.390625,0
503.51171875,0
504.55859375,0
505.78125,0
507.03125,0
508.06640625,0
509.1796875,0
510.23828125,1
510.578125,129
511.21484375,129
512.11328125,1
513.16796875,1
514.11328125,1
514.375,129
514.9296875,129
515.73828125,129
516.5625,129
517.3671875,129
517.76171875,129
518.26953125,129
518.64453125,129
519.09765625,129
519.8671875,1
520.62109375,1
521.38671875,1
521.828125,129
522.1484375,129
522.90234375,1
523.6171875,1
524.3515625,1
525.08984375,1
525.8515625,1
526.63671875,1
527.56640625,1
528.56640625,1
529.57421875,1
530.5078125,1
531.52734375,1
531.8984375,129
532.5234375,1
533.37109375,1
534.2265625,1
534.796875,129
535.0859375,129
535.9296875,1
536.71875,1
536.984375,129
537.59765625,129
538.53515625,1
539.15625,129
539.4453125,129
540.33203125,1
541.2578125,1
541.56640625,129
542.2265625,1
542.57421875,129
543.15625,129
544.078125,1
545.02734375,1
545.99609375,1
546.921875,0
547.80859375,0
548.75390625,0
549.7265625,0
550.671875,0
551.59375,0
552.5546875,0
553.4921875,0
554.44140625,0
555.34765625,0
556.21875,0
557.13671875,0
558.08984375,0
559.078125,0
560.1171875,0
561.18359375,0
562.1796875,0
563.06640625,0
563.94921875,0
564.828125,0
565.69140625,0
566.5078125,0
567.375,0
568.26171875,0
569.22265625,0
570.1484375,0
571.12109375,0
572.17578125,0
573.16015625,0
574.0546875,0
574.90625,0
575.76171875,0
576.6484375,0
577.54296875,0
578.4453125,1
579.49609375,1
580.58203125,1
581.625,1
582.578125,1
583.53125,1
584.2890625,1
584.921875,129
585.27734375,129
585.859375,129
586.66015625,1
587.53515625,1
588.390625,1
589.1953125,1
590.05859375,1
591.00390625,1
591.91796875,1
592.37109375,129
592.80078125,129
593.640625,1
594.49609375,1
595.41796875,1
595.87890625,129
596.39453125,129
597.38671875,1
598.5078125,1
599.69140625,1
600.12890625,129
600.78515625,129
601.81640625,1
602.90625,1
603.93359375,1
604.96484375,1
605.328125,129
605.87890625,129
606.7890625,1
607.12890625,129
607.52734375,129
608.70703125,1
609.76171875,1
610.875,1
612.01953125,1
613.03515625,1
614.1171875,1
615.20703125,1
616.28515625,1
617.3359375,1
618.46484375,1
619.56640625,1
620.51171875,1
621.41015625,1
622.3046875,1
622.59375,129
623.20703125,129
624.0625,1
624.95703125,1
625.89453125,1
626.83203125,1
627.7578125,1
628.625,1
629.47265625,1
630.328125,1
631.1484375,1
631.95703125,1
632.7890625,1
633.67578125,1
634.51171875,1
635.390625,1
635.65234375,129
636.26953125,129
637.1484375,1
637.53125,129
637.9453125,129
638.55859375,129
639.0,129
640.34765625,129
640.6328125,129
641.09765625,129
641.5078125,1
642.48828125,1
643.375,1
644.34375,1
645.2421875,1
646.265625,1
646.85546875,129
647.421875,129
647.953125,129
648.5,129
649.05859375,1
649.78515625,1
650.34375,1
650.875,1
651.24609375,129
651.5546875,129
652.171875,1
653.09375,129
654.2578125,129
655.42578125,129
656.47265625,129
656.75,129
657.51171875,129
658.31640625,1
658.875,1
659.39453125,1
660.125,1
660.62890625,1
661.13671875,1
661.8046875,1
662.38671875,1
663.41015625,1
664.34375,1
665.31640625,1
666.26953125,1
667.37109375,1
668.23046875,1
669.23046875,1
669.6953125,129
670.234375,129
671.23828125,1
672.1640625,1
673.0546875,1
673.9609375,1
674.8359375,1
675.859375,1
676.140625,129
676.57421875,129
676.9765625,129
677.515625,129
678.58984375,1
679.1640625,129
679.609375,129
680.546875,1
681.484375,1
682.3828125,1
683.203125,1
683.99609375,1
684.375,129
684.75,129
685.4921875,1
686.21484375,1
686.9375,1
687.3203125,129
687.6328125,129
688.01171875,129
688.30078125,129
689.00390625,1
689.4765625,129
690.109375,1
690.84375,1
691.1640625,129
691.78125,1
692.1015625,129
692.84375,1
693.55859375,1
694.27734375,1
694.9921875,1
695.6953125,1
696.38671875,1
697.08984375,1
697.79296875,1
698.49609375,1
699.171875,1
699.8359375,1
700.52734375,0
701.30078125,0
702.13671875,0
703.03515625,128
703.95703125,128
704.89453125,128
705.7578125,128
706.69921875,128
707.62890625,128
708.546875,0
709.40234375,0
710.34375,1
711.34375,1
712.296875,1
713.25,1
714.20703125,1
715.1328125,1
716.65625,129
717.58984375,1
718.24609375,129
719.14453125,1
719.59765625,129
720.26171875,129
720.57421875,129
721.2421875,129
721.828125,129
722.3203125,129
723.08984375,1
723.95703125,1
724.33984375,129
725.1015625,1
725.48828125,129
725.8515625,1
726.4453125,1
727.1875,1
727.6640625,1
728.43359375,1
729.13671875,1
729.65234375,129
729.91015625,129
730.8125,1
731.41796875,129
733.296875,129
734.06640625,1
734.84765625,1
735.5859375,1
736.33984375,1
737.1015625,1
737.86328125,1
738.63671875,1
739.40625,1
740.234375,1
740.953125,1
741.703125,1
742.4375,1
742.80078125,129
743.1484375,129
743.57421875,129
744.59765625,129
745.41796875,1
746.04296875,1
746.86328125,1
747.77734375,1
748.7421875,1
749.74609375,1
750.8828125,129
751.21875,129
752.078125,1
752.9140625,1
753.328125,129
753.86328125,129
754.83203125,1
755.4609375,129
756.1328125,129
756.81640625,129
757.48046875,1
758.24609375,1
758.6953125,129
759.140625,129
760.11328125,1
761.19921875,129
762.33984375,129
763.39453125,129
764.37890625,129
764.75390625,129
765.1953125,129
765.98828125,1
766.2578125,129
766.64453125,1
767.15625,1
768.15234375,1
768.890625,1
769.66015625,1
770.3984375,1
771.125,1
771.84765625,1
772.56640625,1
773.27734375,1
773.96484375,1
774.64453125,1
775.3125,1
775.9921875,1
776.7109375,1
777.5,1
778.27734375,1
779.10546875,1
779.88671875,1
780.7109375,1
781.55078125,1
782.38671875,1
783.19140625,1
783.9609375,1
784.74609375,1
785.53125,1
785.80078125,129
786.3125,129
787.1796875,1
787.79296875,1
788.19921875,129
788.515625,129
789.3046875,1
790.0,1
790.4609375,129
790.828125,129
791.6796875,1
792.06640625,129
792.56640625,129
792.87109375,129
793.4921875,1
793.89453125,1
794.390625,129
794.89453125,129
795.4140625,1
796.30078125,129
797.1328125,129
797.9765625,1
798.99609375,129
799.74609375,1
800.54296875,1
801.3125,1
801.8671875,129
802.2578125,129
802.796875,129
803.7421875,1
804.4296875,1
804.82421875,129
805.21875,129
805.72265625,129
806.16796875,129
807.0703125,1
807.5390625,129
808.01171875,1
808.91796875,1
810.046875,1
811.28515625,129
811.96484375,1
812.68359375,1
813.375,1
814.1015625,1
814.828125,1
815.61328125,1
816.421875,1
817.2109375,1
817.96484375,1
818.734375,1
819.53125,1
820.30078125,1
821.0234375,1
821.72265625,1
822.43359375,1
823.17578125,1
823.9375,1
824.77734375,1
825.63671875,1
826.51171875,1
827.30078125,1
828.0,1
828.8203125,1
829.57421875,1
830.37109375,1
831.14453125,1
831.96484375,1
832.82421875,1
833.68359375,1
834.6640625,1
835.7578125,129
836.7421875,1
837.609375,1
838.4375,1
839.265625,1
840.1015625,1
840.90234375,1
841.72265625,1
842.22265625,129
842.59375,129
843.41796875,1
844.26171875,1
845.078125,1
845.91015625,1
846.7265625,1
847.52734375,1
847.88671875,129
848.34765625,129
849.22265625,1
850.046875,1
851.4921875,129
851.7890625,129
852.34765625,129
853.12109375,1
853.9140625,1
854.68359375,1
855.4921875,1
856.24609375,1
857.0,1
857.7421875,1
858.46875,1
859.23046875,1
860.0859375,1
860.9453125,1
861.74609375,1
862.62109375,1
863.44921875,1
864.21875,1
865.13671875,1
865.64453125,129
865.9765625,129
866.32421875,129
867.04296875,1
867.71875,1
868.41015625,1
869.12109375,1
869.8828125,1
870.6796875,1
871.44140625,1
872.1796875,0
872.921875,0
873.625,0
874.3671875,0
875.27734375,0
876.19921875,0
877.1796875,0
878.07421875,1
878.94140625,1
879.8203125,1
880.64453125,1
881.41015625,1
882.1640625,1
882.47265625,129
883.0625,129
883.45703125,129
883.8828125,129
884.359375,129
884.7734375,129
885.72265625,1
886.72265625,1
887.65625,1
888.6015625,1
889.51953125,1
890.38671875,1
891.34375,1
892.01171875,129
892.3671875,129
893.29296875,1
894.15234375,1
895.0703125,1
896.16015625,1
897.125,1
897.99609375,1
899.078125,0
900.33984375,128
901.55859375,0
902.7890625,128
903.95703125,0
905.01953125,1
906.14453125,1
907.22265625,1
908.19140625,1
909.05859375,1
909.67578125,129
910.15625,129
911.10546875,1
911.97265625,1
912.76171875,129
913.59765625,129
914.55078125,1
915.48828125,1
916.4140625,0
917.34375,0
918.2890625,0
919.28125,0
920.17578125,0
921.04296875,0
921.86328125,0
922.66015625,0
923.51171875,0
924.5078125,0
925.59765625,0
926.51953125,0
927.5546875,0
928.5078125,0
929.4921875,0
930.45703125,0
931.36328125,0
932.4609375,0
933.48828125,0
934.49609375,0
935.37109375,0
936.30859375,1
937.19921875,1
938.1171875,1
938.96875,1
939.77734375,1
940.05859375,129
940.5546875,129
941.31640625,1
942.109375,1
942.92578125,1
943.84765625,1
944.75390625,1
945.6171875,1
946.40625,1
947.14453125,1
947.86328125,1
948.58203125,1
949.3125,1
950.33203125,1
951.265625,1
952.3984375,129
953.609375,129
954.77734375,129
955.82421875,129
956.75,1
957.6640625,1
958.578125,1
959.484375,1
960.48828125,0
961.51953125,0
962.5234375,0
963.453125,0
964.34375,0
965.3671875,0
966.5703125,0
967.75390625,0
968.8125,0
969.70703125,0
970.59375,0
971.484375,0
972.484375,0
973.41015625,0
974.28125,0
975.16796875,0
976.07421875,0
976.97265625,0
977.828125,0
978.79296875,0
979.73046875,0
980.6484375,0
981.48046875,0
982.3125,0
983.15625,0
984.015625,0
984.86328125,0
985.6796875,0
986.44921875,0
987.2109375,0
987.98828125,0
988.81640625,0
989.71875,0
990.53515625,0
991.31640625,0
992.08984375,0
992.84375,0
993.58203125,0
994.3125,0
995.046875,0
995.765625,0
996.50390625,0
997.28125,0
998.1640625,0
999.0703125,0
999.8984375,0
1000.8515625,0
1001.83203125,0
1002.875,128
1003.90625,128
1004.875,0
1005.75,0
1006.63671875,0
1007.5078125,0
1008.42578125,0
1009.2578125,0
1010.08203125,0
1010.92578125,0
1011.7578125,0
1012.59375,0
1013.46875,0
1014.33984375,0
1015.15625,0
1015.9375,0
1016.69921875,0
1017.43359375,0
1018.14453125,0
1018.84375,0
1019.51953125,0
1020.19140625,0
1020.87109375,0
1021.625,0
1022.46875,0
1023.40625,0
1024.23828125,0
1025.2734375,128
1026.40625,128
1027.5390625,128
1028.62890625,128
1029.58203125,0
1030.46484375,128
1031.4296875,128
1032.62109375,0
1033.703125,0
1034.66015625,0
1035.65625,0
1036.8359375,0
1037.9375,0
1039.03515625,0
1039.94921875,0
1040.96875,0
1042.16015625,0
1043.3046875,0
1044.33984375,1
1045.17578125,129
1045.96875,129
1046.75390625,129
1047.50390625,129
1048.2265625,129
1048.9375,129
1049.640625,129
1050.33203125,129
1051.0234375,1
1051.71484375,1
1052.39453125,1
1053.0546875,1
1053.69921875,1
1054.32421875,1
1054.98828125,1
1055.66796875,1
1056.4140625,1
1057.265625,1
1058.0625,1
1058.8671875,1
1059.7265625,129
1060.58203125,129
1061.44140625,129
1062.21875,1
1062.953125,1
1063.6796875,1
1064.41015625,1
1065.13671875,1
1065.86328125,1
1066.55078125,1
1067.2265625,1
1067.89453125,1
1068.5546875,1
1069.2109375,1
1069.85546875,1
1070.515625,0
1071.19140625,0
1071.88671875,0
1072.609375,0
1073.3203125,0
1074.06640625,0
1074.8359375,0
1075.65625,0
1076.45703125,0
1077.28515625,0
1078.20703125,128
1079.1484375,128
1080.0546875,129
1080.9296875,1
1081.796875,1
1082.640625,1
1083.4375,1
1084.20703125,1
1084.96875,1
1085.70703125,1
1086.41015625,1
1087.09765625,1
1087.7734375,1
1088.44921875,1
1089.1171875,1
1089.80078125,1
1090.51953125,1
1091.27734375,1
1092.00390625,1
1092.734375,1
1093.46484375,1
1094.2109375,1
1094.92578125,1
1095.65234375,1
1096.3828125,1
1097.10546875,1
1097.80859375,1
1098.515625,1
1099.265625,1
1100.03515625,1
1100.81640625,1
1101.58984375,1
1102.40625,1
1103.23046875,1
1104.0078125,1
1104.73046875,1
1105.0625,129
1105.59375,129
1105.8515625,129
1106.390625,129
1107.15625,1
1107.95703125,1
1108.36328125,129
1108.77734375,129
1109.62109375,1
1110.42578125,1
1111.265625,1
1112.1328125,1
1113.03515625,1
1113.87109375,1
1114.66796875,1
1115.54296875,1
1116.3828125,1
1117.20703125,1
1118.0,1
1118.80078125,1
1119.61328125,1
1120.42578125,1
1121.22265625,1
1122.0,1
1122.76953125,1
1123.53515625,1
1124.28125,1
1125.0234375,1
1125.76953125,1
1126.49609375,1
1127.21484375,1
1128.078125,1
1128.96484375,1
1129.953125,1
1130.91015625,1
1131.80859375,1
1132.66015625,1
1133.4296875,1
1134.1953125,1
1134.95703125,1
1135.71484375,1
1136.52734375,1
1137.2734375,1
1138.23828125,1
1139.1328125,1
1139.9375,1
1140.70703125,1
1141.49609375,1
1142.30078125,1
1143.08203125,1
1143.859375,1
1144.62890625,1
1145.35546875,1
1146.11328125,1
1146.84375,1
1147.60546875,1
1148.4609375,1
1149.35546875,1
1150.26953125,1
1151.23046875,1
1152.15625,1
1153.05078125,1
1153.91796875,1
1154.76953125,1
1155.62109375,1
1156.4453125,1
1157.2421875,1
1158.01171875,1
1158.78125,1
1159.55078125,1
1160.3125,1
1161.08203125,1
1161.87890625,1
1162.64453125,1
1163.40234375,1
1164.18359375,0
1164.9609375,0
1165.73828125,0
1166.48828125,0
1167.32421875,0
1168.1953125,0
1169.08203125,0
1170.08984375,1
1171.078125,1
1172.0234375,1
1173.05078125,129
1173.4609375,129
1174.00390625,129
1174.84375,1
1175.2578125,129
1175.70703125,129
1176.55078125,1
1177.3984375,1
1177.8203125,129
1178.171875,129
1179.00390625,1
1179.765625,1
1180.51953125,1
1181.23828125,1
1181.96875,1
1182.40234375,129
1182.69140625,129
1183.0234375,129
1183.4921875,129
1184.33984375,1
1184.70703125,129
1185.125,129
1185.91015625,1
1186.30859375,129
1186.6640625,129
1186.98046875,129
1187.6640625,1
1188.0078125,129
1188.9296875,1
1189.91015625,1
1190.421875,1
1191.14453125,1
1191.8671875,1
1192.59375,1
1193.328125,1
1194.05078125,1
1194.78125,1
1195.5546875,1
1195.828125,129
1196.2890625,129
1197.02734375,1
1197.76953125,1
1198.5078125,1
1199.25390625,1
1200.0078125,1
1200.75390625,1
1201.52734375,1
1202.2890625,1
1203.03515625,1
1203.80078125,1
1204.55859375,1
1205.31640625,1
1205.59765625,129
1206.0546875,129
1206.8046875,1
1207.59765625,1
1207.9296875,129
1208.41796875,129
1209.140625,1
1210.03125,1
1210.875,1
1211.6328125,1
1212.47265625,1
1212.984375,129
1213.45703125,129
1213.9140625,129
1214.6015625,1
1214.97265625,129
1215.34375,129
1215.6640625,129
1216.046875,129
1216.74609375,1
1217.484375,1
1218.2421875,1
1219.05078125,1
1219.47265625,129
1219.8515625,129
1220.11328125,129
1220.6953125,129
1221.53515625,1
1222.37890625,1
1223.29296875,1
1223.9609375,1
1224.3828125,129
1224.79296875,129
1225.53515625,1
1226.359375,1
1227.171875,1
1227.640625,129
1228.05859375,129
1228.7890625,1
1229.26171875,129
1229.87890625,1
1230.49609375,1
1230.95703125,129
1231.3359375,129
1232.1171875,1
1233.109375,1
1233.7265625,1
1234.2421875,129
1234.64453125,129
1235.30859375,1
1236.4609375,129
1236.94921875,129
1237.52734375,1
1238.0,1
1238.63671875,1
1239.69921875,129
1240.15234375,129
1240.80859375,1
1241.2734375,129
1241.921875,1
1242.33203125,129
1243.03515625,1
1243.83984375,1
1244.15234375,129
1244.76953125,1
1245.27734375,129
1245.6953125,129
1246.3984375,1
1247.4296875,129
1248.19921875,1
1248.5703125,129
1249.0859375,129
1249.63671875,1
1249.94921875,129
1250.203125,129
1250.75,1
1251.26171875,1
1251.79296875,1
1252.34375,1
1252.890625,1
1253.375,1
1253.89453125,1
1254.4140625,1
1254.9609375,1
1255.45703125,1
1255.953125,1
1256.48828125,1
1257.0625,1
1257.54296875,1
1258.1015625,1
1259.15234375,129
1259.60546875,1
1260.21484375,1
1260.70703125,1
1261.40234375,129
1261.85546875,1
1262.3671875,1
1262.890625,1
1263.46875,1
1264.33203125,129
1264.6015625,129
1265.0703125,1
1265.6875,1
1266.2109375,1
1266.78515625,1
1267.38671875,1
1267.875,1
1268.1328125,129
1268.98828125,129
1269.546875,1
1270.1015625,1
1271.16015625,129
1272.34765625,129
1273.4609375,129
1273.81640625,129
1274.48828125,1
1275.453125,129
1276.51171875,1
1276.8359375,129
1277.125,129
1277.7265625,1
1278.7265625,1
1279.31640625,1
1279.9140625,1
1280.55859375,1
1280.9765625,129
1281.4921875,129
1282.0,1
1283.1640625,1
1283.64453125,1
1284.16015625,1
1284.66796875,1
1285.49609375,129
1286.39453125,129
1287.0,1
1287.3984375,129
1287.984375,1
1288.5546875,1
1289.33203125,129
1289.67578125,129
1290.1171875,1
1290.9296875,129
1291.75,1
1292.5078125,1
1292.92578125,129
1294.015625,129
1294.67578125,1
1295.03515625,129
1295.3515625,129
1296.01171875,1
1296.68359375,1
1297.33984375,1
1298.07421875,1
1298.3515625,129
1298.85546875,129
1299.6328125,1
1300.44921875,1
1301.33203125,1
1302.14453125,1
1302.921875,1
1303.69140625,1
1304.46484375,1
1305.2265625,1
1305.99609375,1
1306.8046875,1
1307.12109375,129
1307.58984375,129
1308.4140625,1
1309.21875,1
1309.984375,1
1310.41796875,129
1310.7734375,129
1311.53515625,1
1312.359375,1
1312.765625,129
1313.11328125,129
1313.91015625,1
1314.7265625,1
1315.54296875,1
1316.3671875,1
1317.2421875,1
1318.171875,1
1319.02734375,1
1319.890625,1
1320.7578125,1
1321.6015625,1
1322.40234375,1
1323.296875,1
1324.2578125,0
1325.21484375,0
1326.16015625,0
1327.19921875,0
1328.2890625,0
1329.3046875,0
1330.2734375,0
1331.19140625,0
1332.08984375,0
1332.9375,0
1333.8984375,0
1334.94921875,0
1335.8984375,0
1336.86328125,1
1337.796875,1
1338.6484375,1
1339.4375,1
1340.234375,1
1341.046875,1
1341.90625,1
1342.75390625,1
1343.6015625,1
1344.421875,1
1345.24609375,1
1346.0,1
1346.7734375,1
1347.546875,1
1347.96875,129
1348.296875,129
1349.0078125,1
1349.7109375,1
1350.4140625,1
1351.13671875,1
1351.86328125,1
1352.59375,1
1353.38671875,1
1354.36328125,1
1355.390625,129
1356.453125,129
1357.49609375,129
1358.15625,1
1358.47265625,129
1359.3671875,1
1360.265625,1
1361.1640625,1
1362.03515625,1
1362.8984375,1
1363.7890625,1
1364.06640625,129
1364.7890625,1
1365.734375,1
1366.2734375,129
1366.7421875,129
1367.7578125,1
1368.10546875,129
1368.765625,129
1369.73828125,1
1370.82421875,1
1371.97265625,1
1372.94140625,1
1373.9609375,1
1375.01171875,1
1376.0390625,1
1377.09375,1
1378.0546875,1
1379.05859375,1
1380.02734375,1
1380.84765625,1
1381.609375,1
1382.4140625,1
1383.359375,1
1384.40234375,1
1385.46875,1
1386.5,1
1387.47265625,1
1388.37890625,1
1389.30078125,1
1390.23828125,1
1391.25,1
1392.234375,1
1393.1875,1
1394.265625,1
1394.609375,129
1395.140625,129
1395.52734375,129
1396.1015625,129
1397.01953125,1
1397.9375,1
1398.7890625,1
1399.27734375,129
1400.72265625,129
1401.15234375,129
1401.79296875,129
1402.23828125,129
1402.7265625,129
1403.35546875,1
1403.78125,1
1404.2109375,1
1404.7265625,1
1405.62890625,129
1406.49609375,1
1407.35546875,1
1408.21875,1
1409.0390625,1
1409.45703125,1
1409.96875,1
1410.58984375,129
1411.19921875,1
1411.609375,1
1412.5078125,1
1412.97265625,129
1413.57421875,129
1414.3046875,1
1414.7265625,129
1415.18359375,129
1416.05078125,1
1416.9375,1
1417.46875,1
1417.78515625,129
1418.609375,129
1419.421875,1
1420.2265625,1
1421.0,1
1421.83984375,1
1422.78125,1
1423.09765625,129
1423.73046875,1
1424.8125,129
1425.4375,1
1426.23046875,1
1426.609375,129
1427.2578125,1
1428.203125,1
1428.58984375,129
1429.27734375,1
1429.80859375,129
1430.6484375,1
1431.54296875,1
1432.453125,1
1433.37890625,1
1434.265625,1
1435.16796875,1
1436.08984375,1
1436.9921875,1
1437.90625,1
1438.84375,1
1439.80078125,1
1440.7109375,0
1441.6171875,0
1441.875,128
1442.5859375,128
1443.5625,0
1444.453125,0
1445.4140625,0
1446.37890625,0
1447.33984375,0
1448.25,0
1449.2265625,0
1450.21875,0
1451.1875,0
1452.171875,0
1453.171875,0
1454.09765625,0
1454.921875,0
1455.7578125,0
1456.62890625,1
1457.5390625,1
1458.453125,1
1459.453125,1
1460.38671875,1
1461.33203125,1
1462.2734375,1
1463.1875,1
1464.09375,1
1464.96484375,1
1465.84375,1
1466.73046875,1
1467.24609375,129
1467.578125,129
1468.00390625,129
1468.36328125,129
1468.73046875,129
1469.1328125,129
1469.921875,1
1470.71875,1
1471.13671875,129
1471.484375,129
1471.84765625,129
1472.4140625,129
1473.20703125,1
1473.6796875,1
1474.08984375,1
1474.9609375,129
1475.328125,1
1476.01953125,129
1476.78515625,129
1477.25,1
1477.7734375,1
1478.4296875,1
1478.99609375,1
1479.60546875,1
1480.19140625,1
1480.78515625,1
1481.328125,1
1481.58984375,129
1482.265625,1
1482.88671875,1
1483.2109375,129
1484.18359375,129
1485.359375,129
1486.08984375,129
1486.69921875,1
1487.30078125,1
1487.890625,1
1488.46875,1
1489.015625,1
1489.60546875,1
1490.23046875,1
1490.7578125,1
1491.37109375,1
1491.83984375,129
1492.4765625,1
1493.32421875,129
1493.65625,129
1494.10546875,129
1494.7421875,1
1495.3125,1
1495.84375,1
1497.0234375,129
1497.6015625,1
1498.203125,1
1498.86328125,1
1499.28515625,129
1500.44140625,129
1501.1796875,1
1501.58203125,1
1502.7578125,1
1503.31640625,1
1503.89453125,1
1504.421875,1
1505.00390625,1
1505.55078125,1
1506.13671875,1
1506.6953125,1
1507.2421875,1
1507.81640625,1
1508.39453125,1
1508.953125,1
1509.51953125,1
1510.09375,1
1510.671875,1
1511.21484375,1
1511.75,1
1512.29296875,1
1512.89453125,1
1513.5,1
1514.0625,1
1514.62890625,1
1515.140625,1
1515.72265625,1
1516.2890625,1
1516.8828125,1
1517.4140625,1
1517.73828125,129
1518.54296875,129
1519.140625,1
1519.65234375,1
1520.265625,1
1520.765625,1
1521.38671875,1
1521.89453125,1
1522.48828125,1
1523.03515625,1
1523.63671875,1
1524.1953125,1
1524.7109375,1
1525.23828125,1
1525.83203125,1
1526.39453125,1
1526.9375,1
1527.48046875,1
1528.0625,1
1528.625,1
1529.19921875,1
1529.74609375,1
1530.33984375,1
1530.8984375,1
1531.46484375,1
1532.02734375,1
1532.55859375,1
1533.15234375,1
1533.7109375,1
1534.2734375,1
1534.82421875,1
1535.3671875,1
1535.93359375,1
1536.48046875,1
1537.0703125,1
1537.65234375,1
1538.1953125,1
1538.76953125,1
1539.3125,1
1539.87109375,1
1540.4609375,1
1541.03515625,1
1541.609375,1
1542.16015625,1
1542.78125,1
1543.390625,1
1544.203125,129
1544.48046875,129
1545.05078125,1
1545.68359375,1
1546.2109375,1
1546.83203125,1
1547.35546875,1
1548.0,1
1548.6171875,1
1549.18359375,1
1549.76953125,1
1550.4140625,1
1551.046875,1
1551.609375,1
1552.00390625,129
1552.26953125,129
1552.79296875,129
1553.4453125,1
1554.16015625,1
1554.95703125,1
1555.29296875,129
1555.82421875,129
1556.38671875,1
1556.70703125,129
1557.08984375,129
1557.78515625,1
1558.48046875,1
1559.1796875,1
1559.890625,1
1560.57421875,1
1561.24609375,1
1561.921875,1
1562.60546875,1
1563.28125,1
1563.96875,1
1564.63671875,1
1565.30859375,1
1565.9921875,1
1566.69140625,1
1567.37890625,1
1568.05859375,1
1568.7421875,1
1569.42578125,1
1570.109375,1
1570.79296875,1
1571.46484375,1
1572.140625,1
1572.8203125,1
1573.51171875,1
1574.1953125,1
1574.859375,1
1575.50390625,1
1576.1328125,1
1576.80078125,1
1577.5078125,1
1578.21484375,1
1578.921875,1
1579.62109375,1
1580.2890625,1
1580.94921875,1
1581.6015625,1
1582.25,1
1582.90234375,1
1583.5390625,1
1584.1953125,1
1584.84765625,1
1585.5,1
1586.13671875,1
1586.78515625,1
1587.4375,1
1588.09765625,1
1588.75390625,1
1589.3984375,1
1590.046875,1
1590.69921875,1
1591.34765625,1
1591.984375,1
1592.609375,1
1593.24609375,1
1593.8671875,1
1594.4921875,1
1595.09375,1
1595.6953125,1
1596.2890625,1
1596.8828125,1
1597.47265625,1
1598.0546875,1
1598.65234375,1
1599.24609375,1
1599.83984375,1
1600.44140625,1
1601.03125,1
1601.68359375,1
1602.23828125,1
1602.828125,1
1603.421875,1
1604.0234375,1
1604.62890625,1
1605.2421875,1
1605.84765625,1
1606.453125,1
1607.0625,1
1607.66796875,1
1608.27734375,1
1608.875,1
