time [s],expiration [NA](/api/datatype/35/)
16408.15625,26868
16412.359375,26864
16416.109375,26855
16420.015625,26858
16423.8203125,26855
16427.7890625,26859
16431.3125,26850
16436.5390625,26813
16441.46875,26797
16449.15625,26853
16453.1796875,26795
16464.046875,26855
16469.7421875,26854
16496.671875,26797
16502.734375,26854
16509.5859375,26849
16517.84375,26850
16522.0078125,26841
16526.234375,26802
16538.28125,26853
16560.28125,26861
16564.1875,26861
16568.109375,26861
16571.3984375,26842
16575.03125,26846
16578.96875,26849
16582.3359375,26846
16586.0625,26845
16589.71875,26848
16595.25,26848
16599.921875,26848
16602.8984375,26851
16607.8046875,26786
16621.890625,26865
16625.484375,26866
16629.8515625,26892
16643.515625,26859
16659.5078125,26840
16663.3828125,26856
16667.140625,26851
16670.53125,26837
16674.46875,26847
16677.3125,26819
16683.7890625,26857
16688.4296875,26867
16690.8515625,26914
16699.15625,26867
16703.5234375,26864
16707.3046875,26896
16722.3125,26889
16727.375,26876
16731.3671875,26876
16735.359375,26872
16738.8984375,26872
16743.859375,26860
16746.203125,26834
16751.546875,26866
16755.203125,26847
16758.8359375,26846
16763.3125,26872
16767.5390625,26870
16771.140625,26826
16783.765625,26915
16786.609375,26792
16797.5546875,26962
16806.5,26890
16809.8828125,26743
16842.609375,26820
16848.9375,26827
16852.96875,26827
16857.2109375,26836
16864.4296875,26951
16873.75,26830
16878.7109375,26847
16882.1171875,26835
16886.0859375,26837
16889.875,26838
16896.4140625,26968
16903.1484375,26830
16907.4609375,26851
16911.6015625,26843
16919.8203125,26861
16924.4140625,26859
16928.609375,26846
16932.515625,26837
16936.109375,26841
16939.8125,26836
16943.3515625,26841
16947.4921875,26840
16951.3125,26847
16955.15625,26846
16958.96875,26846
16963.125,26848
16967.1796875,26849
16970.953125,26850
16975.0703125,26849
16979.046875,26853
16983.4921875,26846
16987.0625,26846
16990.984375,26850
16995.0390625,26850
16999.0390625,26850
17002.859375,26849
17006.6484375,26839
17010.359375,26839
17013.9921875,26848
17018.0625,26849
17022.0703125,26853
17025.7265625,26844
17029.6171875,26841
17032.9375,26844
17037.5234375,26856
17041.890625,26845
17045.296875,26850
17048.96875,26852
17053.078125,26861
17056.3828125,26848
17060.453125,26844
17064.1484375,26846
17068.1484375,26844
17072.6953125,26844
17077.0625,26842
17080.9921875,26845
17084.828125,26846
17088.796875,26848
17092.6875,26845
17096.4765625,26839
17100.328125,26841
17103.921875,26844
17107.7734375,26841
17111.75,26840
17119.21875,26976
17123.0859375,26983
17127.2578125,26986
17131.25,26988
17135.2265625,26982
17139.109375,26977
17142.6015625,26971
17146.515625,26976
17150.3515625,26984
17153.921875,26834
17157.875,26839
17161.390625,26832
17165.3125,26841
17169.875,26838
17173.921875,26842
17178.1484375,26843
17182.765625,26847
17186.6796875,26846
17191.03125,26846
17194.90625,26848
17199.109375,26847
17203.3046875,26847
17207.359375,26847
17211.546875,26846
17215.796875,26849
17219.984375,26847
17223.71875,26845
17227.8046875,26850
17231.859375,26843
17235.40625,26849
17239.4765625,26845
17243.2890625,26846
17247.40625,26843
17250.9921875,26849
17254.984375,26854
17258.734375,26858
17262.6953125,26839
17266.8203125,26839
17270.2890625,26841
17274.1953125,26842
17278.25,26844
17282.6953125,26844
17287.1875,26842
17291.4453125,26837
17295.40625,26846
17299.7734375,26836
17303.7109375,26841
17307.46875,26843
17311.4375,26842
17315.46875,26845
17319.234375,26840
17323.1015625,26844
17327.1484375,26847
17331.140625,26840
17335.1015625,26841
17339.1484375,26844
17343.0,26841
17347.015625,26840
17350.7421875,26842
17354.6875,26843
17358.5703125,26838
17363.109375,26845
17366.9375,26835
17373.703125,26843
17377.765625,26846
17381.8984375,26840
17385.9296875,26843
17389.78125,26843
17393.59375,26840
17397.609375,26843
17401.65625,26846
17405.84375,26824
17410.859375,26823
17415.8125,26839
17420.1484375,26845
17423.8125,26847
17428.1953125,26850
17432.90625,26846
17437.0546875,26845
17441.1484375,26844
17445.203125,26842
17449.0546875,26853
17453.109375,26846
17456.7578125,26848
17461.0859375,26849
17465.078125,26849
17469.2109375,26848
17473.1953125,26845
17477.4765625,26841
17481.390625,26847
17485.3515625,26849
17489.796875,26852
17494.0078125,26851
17498.1328125,26845
17502.28125,26850
17506.234375,26855
17509.7734375,26853
17513.5390625,26856
17517.0546875,26850
17521.125,26848
17525.0078125,26846
17528.5625,26843
17532.4296875,26848
17536.4453125,26845
17540.015625,26851
17543.9765625,26835
17548.1171875,26844
17551.65625,26835
17555.3515625,26842
17559.5546875,26847
17563.3359375,26843
17567.3828125,26849
17571.6171875,26845
17575.21875,26846
17578.9609375,26842
17582.8125,26848
17586.015625,26847
17590.6875,26840
17594.8125,26839
17599.2890625,26839
17603.8125,26837
17607.75,26834
17611.9375,26837
17615.8125,26840
17619.84375,26837
17624.28125,26815
17629.2421875,26739
17646.1875,26832
17656.3125,26844
17660.78125,26837
17664.984375,26828
17668.78125,26830
17672.1796875,26820
17675.953125,26826
17679.546875,26832
17683.40625,26832
17686.6015625,26833
17690.40625,26836
17694.1953125,26832
17698.09375,26833
17702.5625,26833
17706.9609375,26833
17710.703125,26839
17714.53125,26836
17718.4609375,26832
17722.4140625,26833
17726.2734375,26830
17729.9609375,26821
17734.078125,26834
17738.4375,26838
17742.3125,26837
17746.2734375,26843
17750.28125,26841
17754.2109375,26837
17757.953125,26836
17762.015625,26833
17766.0859375,26840
17770.2421875,26832
17774.4140625,26833
17778.203125,26833
17782.328125,26838
17786.1796875,26841
17790.1171875,26842
17794.265625,26840
17798.4296875,26836
17802.90625,26833
17806.6796875,26840
17810.4453125,26832
17814.78125,26832
17818.8203125,26831
17822.671875,26836
17825.9453125,26840
17829.625,26829
17833.265625,26838
17837.1484375,26840
17841.0859375,26841
17844.890625,26843
17850.2265625,26727
17857.3125,26823
17861.734375,26830
17865.84375,26836
17870.3203125,26835
17874.6796875,26836
17879.078125,26842
17882.8984375,26836
17886.5859375,26841
17890.8671875,26839
17894.5234375,26832
17898.0625,26830
17901.265625,26832
17905.0078125,26799
17910.1484375,26813
17914.2265625,26822
17918.25,26831
17922.609375,26822
17926.7578125,26826
17930.71875,26825
17934.6171875,26831
17939.0390625,26827
17943.3671875,26838
17947.5390625,26839
17951.8671875,26833
17956.296875,26837
17960.3046875,26832
17964.6953125,26836
17970.6953125,26824
17977.125,26833
17981.296875,26826
17985.421875,26820
17989.4140625,26833
17993.78125,26836
17998.65625,26822
18002.609375,26815
18006.7109375,26808
18011.1484375,26812
18015.046875,26801
18019.125,26809
18023.0,26812
18026.828125,26814
18030.5234375,26810
18034.1875,26816
18037.6640625,26805
18041.65625,26809
18045.6171875,26810
18049.0390625,26816
18053.390625,26814
18057.6875,26811
18062.9375,26693
18086.71875,26816
18091.1484375,26809
18095.28125,26799
18099.1953125,26806
18102.796875,26804
18106.765625,26798
18110.3515625,26804
18116.171875,26809
18120.34375,26806
18124.421875,26806
18128.265625,26797
18131.8359375,26804
18135.34375,26802
18139.46875,26805
18143.3828125,26815
18147.265625,26811
18151.4296875,26813
18156.171875,26817
18159.953125,26804
18163.640625,26805
18167.2734375,26814
18170.953125,26815
18173.890625,26819
18177.9765625,26810
18181.78125,26821
18185.515625,26821
18189.5625,26807
18193.390625,26806
18197.203125,26806
18201.0078125,26807
18206.6484375,26805
18211.7109375,26695
18217.2421875,26813
18222.015625,26808
18229.8828125,26817
18234.5390625,26820
18239.5546875,26872
18247.6015625,26816
18251.8984375,26814
18256.1171875,26815
18259.96875,26819
18264.28125,26812
18268.75,26813
18272.6875,26805
18276.3515625,26807
18280.2109375,26804
18283.875,26804
18287.546875,26805
18290.34375,26858
18294.2265625,26810
18297.9296875,26817
18301.546875,26814
18305.734375,26810
18309.8828125,26815
18314.203125,26823
18320.1015625,26812
18324.5859375,26813
18328.9296875,26813
18332.3046875,26818
18336.1484375,26817
18339.6640625,26814
18343.34375,26814
18347.0859375,26816
18351.203125,26813
18355.8046875,26817
18360.4453125,26821
18363.9375,26841
18368.0078125,26838
18371.3828125,26830
18375.359375,26829
18379.4140625,26808
18383.0625,26814
18386.765625,26813
18390.46875,26817
18394.4453125,26817
18398.5859375,26817
18402.5703125,26817
18406.09375,26820
18409.71875,26820
18413.890625,26815
18418.265625,26815
18422.1328125,26820
18425.75,26818
18429.5234375,26819
18433.578125,26818
18437.890625,26821
18442.1328125,26818
18446.1875,26819
18449.9609375,26819
18453.640625,26816
18457.515625,26823
18461.203125,26822
18465.1328125,26820
18469.09375,26819
18472.8828125,26820
18476.796875,26820
18480.890625,26820
18484.6953125,26822
18488.15625,26825
18491.796875,26821
18495.703125,26819
18499.5625,26820
18503.34375,26820
18507.234375,26821
18511.015625,26828
18515.0625,26822
18518.9609375,26817
18522.96875,26819
18527.2265625,26819
18530.890625,26821
18534.859375,26817
18538.9765625,26828
18543.328125,26828
18547.8046875,26829
18552.046875,26828
18556.0,26829
18559.78125,26826
18564.0390625,26822
18567.7734375,26827
18572.640625,26722
18579.171875,26816
18583.6875,26825
18587.9921875,26831
18593.484375,26827
18597.6015625,26822
18601.703125,26816
18605.8359375,26816
18609.6484375,26817
18613.2578125,26817
18616.890625,26816
18620.7265625,26819
18624.4453125,26815
18627.90625,26853
18631.9375,26846
18636.203125,26840
18640.671875,26843
18644.9140625,26845
18648.3203125,26840
18652.2578125,26846
18656.25,26846
18660.28125,26846
18664.7734375,26826
18670.5546875,26844
18676.015625,26846
18679.296875,26837
18683.2890625,26839
18686.9296875,26830
18690.9453125,26829
18694.8671875,26831
18698.5546875,26830
18702.21875,26830
18706.203125,26833
18710.2578125,26831
18713.921875,26835
18718.125,26831
18721.7109375,26835
18725.765625,26829
18729.8359375,26834
18733.9609375,26832
18737.90625,26835
18741.890625,26833
18745.9765625,26835
18749.953125,26834
18753.828125,26836
18759.0078125,26780
18764.7734375,26888
18768.84375,26893
18772.96875,26839
18777.3671875,26854
18781.8984375,26861
18786.8828125,26859
18791.3515625,26858
18795.40625,26855
18799.6015625,26851
18803.671875,26856
18807.8125,26857
18811.8515625,26860
18815.8671875,26861
18820.2578125,26862
18824.4453125,26859
18828.4453125,26864
18832.4453125,26863
18836.7578125,26861
18841.2734375,26862
18844.8125,26895
18847.0390625,26939
18849.75,26925
18854.171875,26884
18858.1640625,26855
18862.2734375,26855
18866.625,26856
18870.84375,26863
18875.21875,26858
18879.796875,26861
18883.921875,26861
18888.15625,26865
18892.1640625,26859
18896.4296875,26862
18900.3671875,26863
18904.015625,26865
18907.71875,26863
18911.4296875,26866
18914.984375,26864
18918.796875,26865
18922.953125,26864
18924.84375,26857
18926.796875,26850
18929.1796875,26865
18930.78125,26850
18934.8203125,26851
18938.8203125,26853
18942.9609375,26856
18947.34375,26855
18951.7421875,26854
18955.9296875,26856
18959.828125,26856
18963.765625,26853
18967.4375,26859
18971.90625,26857
18976.0234375,26857
18980.0859375,26856
18984.0,26858
18987.9921875,26855
18991.625,26858
18995.4609375,26855
18998.6875,26858
19000.7734375,22832
19002.9375,19720
19004.2109375,27212
19006.953125,27186
19011.5390625,26840
19014.4921875,26823
19018.3984375,26831
19022.5078125,26832
19026.5546875,26838
19030.640625,26837
19035.1484375,26841
19039.125,26840
19043.71875,26830
19047.2578125,26823
19050.8828125,26834
19054.5,26835
19058.2109375,26840
19062.421875,26840
19068.296875,26899
19070.4140625,26844
19074.28125,26817
19078.7109375,26821
19082.9140625,26814
19086.6640625,26829
19090.234375,26825
19094.5078125,26828
19098.625,26814
19103.7421875,26702
19111.5859375,26812
19115.9453125,26817
19120.65625,26816
19125.0,26819
19128.6953125,26821
19132.3671875,26824
19136.3984375,26813
19140.1875,26819
19143.7890625,26816
19147.3515625,26909
19151.453125,26908
19155.421875,26909
19159.8359375,26906
19163.7578125,26911
19167.3125,26913
19171.328125,26907
19175.1484375,26914
19179.1328125,26911
19183.171875,26913
19186.828125,26923
19190.515625,26921
19194.328125,26921
19198.625,26919
19202.2421875,26913
19205.8359375,26921
19209.3515625,26922
19213.5546875,26876
19216.7578125,26879
19220.7421875,26865
19224.359375,26880
19227.984375,26879
19231.9296875,26879
19236.015625,26877
19239.859375,26873
19243.6796875,26888
19248.1015625,26761
19253.578125,26863
19257.3828125,26866
19261.6015625,26861
19265.4375,26865
19269.46875,26863
19273.5234375,26859
19277.6640625,26855
19281.4296875,26863
19285.7578125,26857
19290.140625,26852
19293.8203125,26858
19297.828125,26858
19301.765625,26837
19308.15625,26824
19312.4921875,26824
19316.75,26822
19323.890625,26872
19328.53125,26879
19332.6796875,26880
19336.8125,26877
19340.734375,26881
19344.6484375,26871
19348.6640625,26880
19352.71875,26870
19357.0390625,26846
19361.109375,26840
19365.15625,26853
19369.53125,26868
19374.21875,26862
19378.4609375,26863
19382.6640625,26864
19387.234375,26865
19391.2734375,26866
19395.25,26865
19400.8359375,26871
19405.09375,26856
19409.4375,26876
19413.46875,26881
19417.296875,26884
19421.1640625,26886
19425.078125,26886
19428.9765625,26882
19433.1328125,26880
19436.71875,26882
19440.84375,26880
19444.8359375,26879
19449.0859375,26878
19453.3828125,26878
19457.671875,26874
19461.46875,26857
19470.1484375,26963
19473.9609375,26959
19477.1953125,26955
19481.109375,26957
19485.421875,26862
19489.5703125,26864
19493.4140625,26866
19497.109375,26872
19501.609375,26872
19505.6015625,26868
19510.09375,26867
19514.7109375,26873
19518.8203125,26867
19521.75,26904
19523.953125,26885
19527.53125,26867
19531.484375,26869
19535.609375,26871
19539.3125,26872
19543.28125,26864
19547.4453125,26853
19551.5703125,26847
19555.7734375,26848
19560.1875,26847
19564.375,26860
19570.40625,26752
19578.1171875,26874
19583.015625,26885
19588.71875,26878
19593.203125,26848
19598.828125,26805
19609.25,26764
19622.046875,26781
19640.1328125,26781
19658.7421875,26899
19667.25,26841
19674.8984375,27016
19681.6796875,27020
19685.7109375,27008
19690.15625,26892
19695.671875,27004
19700.7265625,27005
19703.8984375,27014
19707.2890625,26973
19710.921875,26994
19713.5390625,26955
19717.140625,26964
19720.1015625,26971
19723.5390625,26982
19726.6484375,26992
19731.9140625,26937
19735.5390625,26992
19739.6171875,26996
19743.1328125,26992
19746.984375,26984
19750.484375,26986
19753.9765625,26968
19757.4453125,26974
19760.78125,26985
19764.703125,26980
19767.8671875,26986
19771.0078125,26994
19774.9609375,26982
19777.9375,26980
19781.90625,26976
19784.5078125,26956
19788.453125,26961
19791.6953125,26968
19795.5859375,26973
19799.5390625,26991
19803.6328125,26989
19807.1875,26954
19811.03125,26952
19814.9765625,26998
19818.7109375,27007
19822.953125,26975
19826.3046875,26993
19830.109375,26997
19833.2265625,26981
19837.828125,26984
19841.3046875,26980
19842.765625,26982
19846.828125,26957
19849.8515625,26984
19853.3515625,26997
19855.8515625,27025
19857.9453125,27015
19861.0859375,26992
19867.8046875,26965
19873.921875,27036
19876.9453125,27034
19880.4453125,26983
19883.9296875,26955
19887.484375,26970
19891.84375,27042
19896.0234375,27059
19899.59375,27024
19903.296875,27045
19906.296875,27040
19909.8828125,27031
19913.1640625,27028
19916.3359375,27036
19919.734375,27022
19922.453125,27008
19925.796875,26997
19928.6484375,26995
19933.21875,26868
19937.4140625,26994
19940.6484375,27008
19944.453125,26992
19947.328125,26992
19950.34375,26987
19952.984375,27005
19955.640625,26994
19960.40625,26989
19964.328125,26993
19967.609375,27003
19971.0625,27025
19974.9296875,27031
19978.75,27018
19981.8203125,27012
19985.53125,27038
19988.7734375,27046
19991.7890625,27033
19996.4765625,27005
20000.5390625,27045
20005.1796875,26898
20008.1171875,26899
20011.2578125,26914
20014.2265625,27025
20019.5703125,27025
20021.953125,27037
20024.3203125,27028
20027.875,27013
20030.6875,27053
20032.84375,27028
20035.2109375,26974
20038.8203125,26933
20042.4453125,26976
20046.4765625,26858
20051.1796875,26934
20054.171875,26982
20057.1484375,27036
20060.5546875,27007
20062.5390625,27010
20065.3515625,27018
20068.4453125,27000
20071.390625,26988
20073.859375,26981
20077.75,26938
20081.625,26990
20085.09375,26966
20089.90625,27002
20093.6484375,26993
20097.15625,26993
20100.71875,26985
20103.6796875,26973
20106.96875,27023
20110.296875,27019
20113.6484375,27028
20116.40625,26997
20119.7421875,26980
20123.3359375,26957
20126.8203125,26848
20130.25,26861
20134.234375,26855
20137.9140625,26862
20141.5859375,26899
20145.359375,26829
20148.6015625,26837
20152.2265625,26845
20155.6875,26843
20159.1640625,26845
20164.171875,26841
20168.15625,26838
20171.9375,26843
20175.578125,26838
20178.6953125,26806
20181.4921875,26783
20184.609375,26780
20188.0,26810
20193.015625,26858
20197.0078125,26864
20200.5234375,26868
20204.4140625,26866
20208.2578125,26869
20212.328125,26877
20215.8203125,26873
20219.1484375,26871
20223.7734375,26884
20227.53125,26864
20230.875,26871
20234.5234375,26846
20237.921875,26812
20241.828125,26825
20245.7578125,26828
20249.7265625,26831
20253.328125,26831
20257.09375,26833
20261.6875,26813
20265.4765625,26826
20269.3671875,26826
20273.4765625,26830
20279.0625,26817
20283.1875,26815
20287.0546875,26829
20290.7734375,26825
20294.3359375,26831
20298.53125,26826
20304.2578125,26832
20308.3359375,26831
20311.9609375,26832
20315.6171875,26831
20319.3359375,26831
20322.90625,26835
20326.71875,26833
20332.7890625,26821
20336.765625,26834
20340.9375,26829
20345.4140625,26834
20349.6796875,26829
20353.3125,26825
20357.171875,26823
20359.7421875,26865
20363.1796875,26821
20366.625,26822
20374.234375,26839
20378.1171875,26825
20382.2734375,26845
20387.5234375,26843
20392.5703125,26891
20422.5859375,26839
20426.078125,26835
20429.6328125,26828
20433.2109375,26836
20436.7734375,26825
20442.1328125,26831
20445.8828125,26819
20449.546875,26810
20453.1328125,26809
20456.7890625,26823
20460.390625,26827
20464.046875,26830
20468.2265625,26831
20472.1796875,26829
20476.21875,26831
20479.8828125,26830
20483.5859375,26831
20487.4140625,26828
20491.3203125,26820
20495.0,26823
20498.4453125,26818
20503.5390625,26813
20508.515625,26732
20513.0234375,26797
20516.9921875,26817
20521.3828125,26822
20525.4453125,26822
20530.0625,26813
20534.1484375,26817
20537.84375,26818
20541.5234375,26820
20545.0390625,26825
20548.671875,26817
20551.9765625,26835
20555.2109375,26820
20559.3203125,26821
20564.0703125,26779
20567.0,26810
20570.078125,26851
20573.203125,26869
20576.734375,26843
20580.4921875,26826
20584.359375,26844
20588.109375,26812
20591.09375,26789
20596.8828125,26842
20600.671875,26844
20604.5078125,26836
20608.53125,26835
20612.625,26835
20616.7421875,26834
20620.84375,26830
20624.765625,26834
20628.6640625,26834
20632.234375,26813
20635.6640625,26851
20639.2890625,26833
20642.578125,26838
20646.859375,26844
20650.515625,26829
20658.65625,26792
20668.6484375,26811
20672.59375,26824
20676.5546875,26824
20680.3515625,26828
20684.6015625,26830
20688.5,26831
20692.5625,26826
20696.484375,26826
20700.1015625,26826
20703.4765625,26828
20707.046875,26827
20711.28125,26839
20714.9453125,26828
20718.8125,26825
20723.140625,26823
20727.25,26824
20730.8984375,26827
20734.859375,26826
20738.7265625,26829
20742.7109375,26827
20746.671875,26828
20749.3203125,26835
20752.625,26810
20758.9375,26877
20763.140625,26846
20767.53125,26834
20771.734375,26837
20775.8359375,26837
20779.9609375,26840
20784.3125,26842
20788.453125,26837
20792.5625,26839
20796.9375,26836
20802.6640625,26757
20810.5390625,26798
20817.84375,26802
20830.0,26797
20836.1015625,26836
20840.625,26824
20845.296875,26827
20849.40625,26821
20855.296875,26821
20859.5390625,26818
20863.6953125,26809
20867.546875,26813
20871.9375,26815
20876.046875,26818
20879.875,26823
20883.578125,26822
20887.3671875,26840
20890.9921875,26845
20894.9609375,26844
20898.265625,26856
20903.7890625,26812
20907.6953125,26812
20911.21875,26816
20914.96875,26813
20918.59375,26816
20922.21875,26857
20926.625,26858
20930.1875,26863
20933.796875,26834
20937.5859375,26824
20941.15625,26822
20945.984375,26821
20949.890625,26835
20954.1640625,26844
20957.96875,26839
20962.3203125,26836
20966.2421875,26833
20969.9765625,26831
20974.1328125,26834
20978.1328125,26835
20981.3125,26839
20985.546875,26835
20989.421875,26837
20993.5703125,26825
20997.9140625,26830
21002.2109375,26833
21006.53125,26835
21010.671875,26844
21014.6796875,26841
21018.75,26837
21022.8359375,26840
21026.765625,26845
21031.4453125,26842
21035.4921875,26840
21039.28125,26845
21043.046875,26845
21047.0625,26844
21051.3046875,26836
21055.3515625,26847
21059.4375,26845
21063.6796875,26846
21067.7890625,26834
21071.28125,26843
21076.6015625,26850
21080.84375,26846
21084.9375,26848
21088.7890625,26843
21092.6875,26847
21096.6640625,26840
21100.7734375,26841
21104.5703125,26837
21108.3203125,26836
21112.390625,26840
21116.40625,26846
21120.0546875,26841
21124.125,26836
21128.0703125,26834
21132.1875,26833
21136.375,26834
21140.3515625,26837
21144.53125,26834
21148.7421875,26833
21153.140625,26834
21157.3984375,26842
21161.4921875,26843
21165.0546875,26845
21168.78125,26840
21172.5625,26839
21176.3125,26842
21180.1328125,26838
21184.1328125,26836
21187.6328125,26839
21191.3984375,26837
21195.3203125,26836
21199.3828125,26833
21203.390625,26833
21207.25,26833
21210.96875,26833
21214.84375,26832
21218.828125,26831
21222.53125,26832
21226.5703125,26830
21230.296875,26830
21234.1640625,26835
21238.1328125,26832
21241.3984375,26819
21247.6953125,26823
21251.5625,26823
21255.609375,26831
21259.6171875,26830
21263.65625,26828
21267.2890625,26821
21271.234375,26818
21276.71875,27006
21279.75,26835
21283.1328125,26842
21286.3515625,26810
21289.0859375,26805
21303.796875,26763
21308.7890625,26794
21312.265625,26790
21321.2890625,26760
21325.1640625,26778
21329.5546875,26783
21333.4765625,26785
21336.828125,26800
21340.734375,26785
21345.3828125,26794
21348.8515625,26799
21353.3125,26787
21358.2890625,26791
21363.75,26763
21369.2578125,26801
21373.125,26816
21386.5078125,26733
21394.90625,26781
21398.765625,26781
21402.625,26781
21406.1953125,26779
21418.875,26720
21422.515625,26775
21426.390625,26790
21434.015625,26734
21438.640625,26766
21442.4296875,26774
21448.078125,26774
21451.75,26782
21455.3203125,26778
21458.984375,26777
21465.1484375,26778
21469.2421875,26785
21473.3671875,26785
21481.875,26767
21490.2265625,26821
21495.8125,26785
21499.8515625,26775
21506.453125,26791
21511.2421875,26765
21515.390625,26800
21519.3125,26789
21523.5234375,26783
21527.5390625,26779
21531.28125,26783
21534.9296875,26787
21540.3125,26794
21543.8359375,26808
21547.8359375,26832
21556.34375,26786
21559.6015625,26791
21564.4296875,26787
21570.3984375,26796
21573.6875,26779
21580.828125,26775
21584.78125,26783
21588.78125,26787
21593.078125,26788
21596.9609375,26788
21601.4375,26788
21605.5234375,26792
21609.3359375,26795
21612.96875,26792
21619.21875,26794
21623.09375,26791
21626.703125,26772
21632.3125,26790
21636.0,26786
21640.03125,26775
21643.9296875,26791
21647.8671875,26781
21651.796875,26779
21655.6953125,26781
21659.5546875,26789
21663.640625,26787
21667.46875,26786
21671.3359375,26786
21675.4921875,26780
21679.546875,26785
21683.3984375,26786
21687.34375,26786
21691.15625,26777
21695.3203125,26802
21699.03125,26796
21702.859375,26790
21706.703125,26789
21711.25,26789
21717.921875,26803
21721.9453125,26798
21725.734375,26799
21729.109375,26796
21732.640625,26797
21736.4453125,26798
21739.7265625,26805
21743.5390625,26797
21747.6328125,26795
21751.8359375,26796
21756.1171875,26795
21760.3046875,26795
21764.453125,26796
21768.875,26800
21772.6015625,26798
21776.5625,26801
21780.7890625,26798
21784.921875,26802
21788.8828125,26800
21793.3515625,26796
21797.5703125,26800
21801.328125,26798
21805.265625,26798
21809.3046875,26797
21813.1484375,26798
21816.8359375,26796
21820.484375,26796
21823.9765625,26794
21825.453125,26851
21829.7578125,26784
21833.5859375,26785
21837.4140625,26792
21841.515625,26785
21845.15625,26790
21848.6171875,26794
21852.4375,26789
21855.8203125,26790
21859.6640625,26787
21863.5078125,26791
21867.2890625,26789
21871.2109375,26791
21875.90625,26791
21880.0703125,26792
21884.3828125,26791
21888.4921875,26788
21892.484375,26778
21897.21875,26796
21901.296875,26797
21905.5859375,26793
21909.3203125,26784
21912.8359375,26789
21916.21875,26787
21919.9375,26789
21923.8671875,26789
21927.7734375,26786
21931.96875,26784
21936.109375,26784
21940.0859375,26784
21944.5390625,26780
21949.046875,26787
21952.78125,26791
21957.0625,26788
21961.2421875,26787
21965.015625,26789
21969.0078125,26791
21973.0546875,26787
21976.8984375,26789
21980.7265625,26789
21984.9765625,26795
21988.84375,26784
21992.984375,26783
21997.03125,26781
22000.9375,26786
22004.6796875,26789
22008.546875,26792
22012.4453125,26787
22016.6171875,26789
22020.375,26787
22024.765625,26788
22028.328125,26787
22032.484375,26782
22036.296875,26782
22039.953125,26783
22043.6875,26788
22047.578125,26785
22051.4453125,26786
22055.2421875,26788
22058.7734375,26788
22062.8828125,26788
22066.5546875,26786
22070.3203125,26784
22074.546875,26790
22078.5390625,26790
22082.421875,26793
22086.953125,26791
22090.9609375,26787
22094.703125,26790
22098.6953125,26786
22102.421875,26785
22106.3671875,26788
22110.2890625,26788
22114.1484375,26788
22117.8125,26790
22121.9140625,26787
22125.6875,26788
22129.640625,26788
22133.734375,26786
22137.5390625,26787
22141.359375,26786
22145.34375,26788
22149.3515625,26789
22153.2890625,26789
22157.609375,26787
22161.71875,26788
22166.0390625,26781
22170.3359375,26783
22174.390625,26794
22178.46875,26795
22182.578125,26787
22186.6953125,26790
22191.046875,26786
22195.328125,26786
22199.5703125,26788
22203.8046875,26789
22207.53125,26792
22211.5390625,26792
22215.5703125,26790
22219.625,26788
22223.84375,26788
22227.8125,26789
22231.5390625,26791
22237.546875,26791
22241.8828125,26796
22245.8125,26793
22249.9140625,26793
22253.8359375,26795
22257.796875,26793
22261.828125,26792
22265.8671875,26791
22269.8046875,26797
22273.921875,26793
22277.8359375,26791
22282.125,26799
22286.421875,26794
22290.359375,26795
22294.375,26795
22298.421875,26793
22302.734375,26796
22306.96875,26796
22310.953125,26797
22315.1484375,26791
22319.5390625,26799
22323.3203125,26800
22327.0625,26797
22331.3203125,26798
22335.34375,26801
22339.453125,26799
22343.609375,26795
22347.8359375,26790
22351.6171875,26795
22355.5546875,26796
22359.265625,26797
22363.1171875,26792
22367.09375,26803
22371.4453125,26799
22375.0546875,26798
22378.8046875,26803
22382.1875,26809
22386.421875,26805
22390.3671875,26804
22394.1796875,26807
22398.546875,26804
22402.265625,26800
22405.6484375,26804
22409.359375,26802
22413.421875,26800
22417.078125,26800
22421.0390625,26798
22424.78125,26800
22429.609375,26794
22433.5234375,26832
22437.4140625,26822
22441.4453125,26834
22445.2578125,26807
22449.3515625,26808
22453.4609375,26804
22457.453125,26802
22461.28125,26802
22465.0390625,26798
22469.9765625,26801
22473.8203125,26802
22478.8203125,26696
22490.734375,26814
22495.5078125,26815
22500.75,26807
22507.3828125,26799
22511.1171875,26793
22514.7578125,26782
22518.546875,26783
22522.15625,26781
22525.8984375,26788
22529.4453125,26789
22533.3046875,26795
22537.4609375,26800
22541.421875,26796
22545.0859375,26799
22548.90625,26801
22552.7265625,26800
22556.03125,26806
22560.09375,26804
22563.640625,26801
22567.4921875,26798
22572.0546875,26795
22575.7265625,26804
22579.46875,26808
22583.703125,26801
22587.6875,26790
22590.90625,26788
22594.8203125,26788
22598.609375,26784
22602.625,26802
22606.875,26787
22610.75,26800
22614.890625,26800
22619.0625,26804
22622.859375,26806
22626.546875,26801
22630.5390625,26795
22634.3046875,26795
22637.9609375,26797
22642.0078125,26798
22646.0078125,26795
22649.5625,26802
22652.9296875,26802
22656.375,26803
22660.1015625,26797
22663.78125,26799
22667.4453125,26802
22671.1953125,26810
22676.2890625,26807
22679.875,26801
22683.5078125,26800
22687.25,26799
22691.109375,26797
22695.0078125,26803
22699.0703125,26805
22703.1484375,26806
22707.265625,26808
22711.4296875,26807
22715.140625,26803
22718.8828125,26800
22722.9609375,26797
22726.8125,26800
