time [s],NN_interval [s/256](/api/datatype/318/)
8024.1328125,120
8024.6015625,120
8025.06640625,119
8025.53515625,120
8026.00390625,120
8026.47265625,120
8026.94140625,120
8027.40625,119
8027.875,120
8028.3359375,118
8028.796875,118
8029.2578125,118
8029.71875,118
8040.1953125,116
8040.6484375,116
8041.1015625,116
8041.55859375,117
8042.01171875,116
8042.47265625,118
8042.92578125,116
8043.38671875,118
8043.84765625,118
8044.3125,119
8044.7734375,118
8045.23828125,119
8045.70703125,120
8046.171875,119
8046.6328125,118
8047.09375,118
8047.55859375,119
8048.01953125,118
8048.4765625,117
8048.93359375,117
8049.39453125,118
8049.85546875,118
8050.31640625,118
8050.77734375,118
8051.23828125,118
8051.703125,119
8052.171875,120
8052.640625,120
8053.109375,120
8053.578125,120
8054.05078125,121
8054.51953125,120
8054.98828125,120
8055.45703125,120
8055.921875,119
8056.38671875,119
8056.84765625,118
8057.30859375,118
8057.76953125,118
8058.2265625,117
8058.6796875,116
8059.1328125,116
8059.58203125,115
8060.03125,115
8060.4765625,114
8060.921875,114
8061.36328125,113
8061.8046875,113
8062.24609375,113
8062.68359375,112
8063.1171875,111
8063.5546875,112
8063.98828125,111
8064.41796875,110
8064.84765625,110
8065.28125,111
8065.70703125,109
8066.13671875,110
8066.5625,109
8066.98828125,109
8067.4140625,109
8067.8359375,108
8068.2578125,108
8068.6796875,108
8069.1015625,108
8069.5234375,108
8069.9375,106
8070.359375,108
8070.78125,108
8071.19921875,107
8071.61328125,106
8072.03515625,108
8072.453125,107
8072.875,108
8073.29296875,107
8073.71484375,108
8074.13671875,108
8074.55859375,108
8074.98046875,108
8075.40234375,108
8075.828125,109
8076.25,108
8076.67578125,109
8077.09765625,108
8077.51953125,108
8077.94140625,108
8078.3671875,109
8078.7890625,108
8079.2109375,108
8079.6328125,108
8080.05859375,109
8080.48046875,108
8080.90234375,108
8081.328125,109
8081.75,108
8082.17578125,109
8082.6015625,109
8083.02734375,109
8083.44921875,108
8083.87890625,110
8084.3046875,109
8084.73046875,109
8085.15625,109
8085.578125,108
8086.00390625,109
8086.43359375,110
8086.85546875,108
8087.28125,109
8087.703125,108
8088.1328125,110
8088.55859375,109
8088.984375,109
8089.41015625,109
8089.83984375,110
8090.26953125,110
8090.69921875,110
8091.12890625,110
8091.55859375,110
8091.9921875,111
8092.42578125,111
8092.86328125,112
8093.30078125,112
8093.734375,111
8094.171875,112
8094.609375,112
8095.0546875,114
8095.5,114
8095.9453125,114
8096.39453125,115
8096.84765625,116
8097.29296875,114
8097.7421875,115
8098.1953125,116
8098.64453125,115
8099.09765625,116
8099.546875,115
8100.0,116
8100.453125,116
8100.90625,116
8101.359375,116
8101.81640625,117
8102.2734375,117
8102.73046875,117
8103.19140625,118
8103.65234375,118
8104.1171875,119
8104.58203125,119
8105.04296875,118
8105.5078125,119
8105.96875,118
8106.43359375,119
8106.8984375,119
8107.359375,118
8107.8203125,118
8108.28515625,119
8108.75,119
8109.21875,120
8109.6796875,118
8110.14453125,119
8110.60546875,118
8111.06640625,118
8111.5234375,117
8111.98046875,117
8112.43359375,116
8112.88671875,116
8113.33984375,116
8113.79296875,116
8114.24609375,116
8114.703125,117
8115.16015625,117
8115.61328125,116
8116.0703125,117
8116.51953125,115
8116.97265625,116
8117.42578125,116
8117.8828125,117
8118.3359375,116
8118.79296875,117
8119.25390625,118
8119.71875,119
8120.1796875,118
8120.64453125,119
8121.109375,119
8121.578125,120
8122.05078125,121
8122.5234375,121
8122.99609375,121
8123.46875,121
8123.9453125,122
8124.41796875,121
8124.88671875,120
8125.359375,121
8125.828125,120
8126.296875,120
8126.7578125,118
8127.22265625,119
8127.6875,119
8128.15234375,119
8128.61328125,118
8129.07421875,118
8129.5390625,119
8130.0,118
8130.46875,120
8130.9296875,118
8131.39453125,119
8131.859375,119
8132.32421875,119
8132.7890625,119
8133.25390625,119
8133.7109375,117
8134.171875,118
8134.63671875,119
8135.09375,117
8135.5546875,118
8136.015625,118
8136.4765625,118
8136.94140625,119
8137.40234375,118
8137.8671875,119
8138.33203125,119
8138.796875,119
8139.26171875,119
8139.7265625,119
8140.1953125,120
8140.66796875,121
8141.13671875,120
8141.60546875,120
8142.08203125,122
8142.55859375,122
8143.0390625,123
8143.51953125,123
8144.00390625,124
8144.4921875,125
8144.9765625,124
8145.45703125,123
8145.94140625,124
8146.42578125,124
8146.90234375,122
8147.37890625,122
8147.85546875,122
8148.328125,121
8148.796875,120
8149.2578125,118
8149.72265625,119
8150.1796875,117
8150.640625,118
8151.09375,116
8151.546875,116
8152.00390625,117
8152.453125,115
8152.90625,116
8153.359375,116
8153.80859375,115
8154.2578125,115
8154.7109375,116
8155.16015625,115
8155.60546875,114
8156.0546875,115
8156.50390625,115
8156.94921875,114
8157.39453125,114
8157.83984375,114
8158.28515625,114
8158.734375,115
8159.1796875,114
8159.62109375,113
8160.06640625,114
8160.515625,115
8160.9609375,114
8161.41015625,115
8161.859375,115
8162.3046875,114
8162.75390625,115
8163.20703125,116
8163.6484375,113
8164.09765625,115
8164.546875,115
8165.0,116
8165.4453125,114
8165.8984375,116
8166.34765625,115
8166.80078125,116
8167.25390625,116
8167.70703125,116
8168.15625,115
8168.609375,116
8169.06640625,117
8169.51953125,116
8169.97265625,116
8170.4296875,117
8170.88671875,117
8171.34765625,118
8171.80078125,116
8172.2578125,117
8172.72265625,119
8173.1875,119
8173.6484375,118
8174.11328125,119
8174.58203125,120
8175.05078125,120
8175.51171875,118
8175.9765625,119
8176.44140625,119
8176.90625,119
8177.37109375,119
8177.8359375,119
8178.30078125,119
8178.7734375,121
8179.23828125,119
8179.70703125,120
8180.17578125,120
8180.64453125,120
8181.1171875,121
8181.5859375,120
8182.05859375,121
8182.53125,121
8183.00390625,121
8183.4765625,121
8183.94921875,121
8184.421875,121
8184.8984375,122
8185.375,122
8185.84765625,121
8186.3203125,121
8186.80078125,123
8187.27734375,122
8187.7578125,123
8188.23828125,123
8188.72265625,124
8189.2109375,125
8189.6953125,124
8190.17578125,123
8190.66015625,124
8191.13671875,122
8191.6171875,123
8192.08984375,121
8192.5625,121
8193.03515625,121
8193.50390625,120
8193.9765625,121
8194.4453125,120
8194.9140625,120
8195.38671875,121
8195.86328125,122
8196.33203125,120
8196.8046875,121
8197.28125,122
8197.7578125,122
8198.23046875,121
8198.69921875,120
8199.171875,121
8199.6484375,122
8200.1171875,120
8200.58203125,119
8201.0546875,121
8201.5234375,120
8201.98828125,119
8202.45703125,120
8202.921875,119
8203.390625,120
8203.859375,120
8204.33203125,121
8204.80078125,120
8205.2734375,121
8205.74609375,121
8206.21875,121
8206.69140625,121
8207.1640625,121
8207.640625,122
8208.12109375,123
8208.59375,121
8209.0703125,122
8209.546875,122
8210.0234375,122
8210.5,122
8210.97265625,121
8211.44921875,122
8211.92578125,122
8212.3984375,121
8212.875,122
8213.3515625,122
8213.83203125,123
8214.30859375,122
8214.78515625,122
8215.26171875,122
8215.734375,121
8216.20703125,121
8216.6796875,121
8217.1484375,120
8217.6171875,120
8218.08984375,121
8218.55859375,120
8219.0234375,119
8219.48828125,119
8219.953125,119
8220.4140625,118
8220.875,118
8221.3359375,118
8221.796875,118
8222.2578125,118
8222.72265625,119
8223.18359375,118
8223.64453125,118
8224.10546875,118
8224.57421875,120
8225.03515625,118
8225.5,119
8225.96484375,119
8226.4296875,119
8226.89453125,119
8227.359375,119
8227.82421875,119
8228.28515625,118
8228.75,119
8229.2109375,118
8229.66796875,117
8230.125,117
8230.578125,116
8231.03125,116
8231.484375,116
8231.9375,116
8232.39453125,117
8232.84765625,116
8233.30078125,116
8233.75390625,116
8234.20703125,116
8234.66015625,116
8235.11328125,116
8235.5625,115
8236.015625,116
8236.46875,116
8236.921875,116
8237.37109375,115
8237.8203125,115
8238.2734375,116
8238.71875,114
8239.16796875,115
8239.6171875,115
8240.06640625,115
8240.51171875,114
8240.95703125,114
8241.40234375,114
8241.8515625,115
8242.296875,114
8242.7421875,114
8243.1875,114
8243.62890625,113
8244.07421875,114
8244.515625,113
8244.95703125,113
8245.3984375,113
8245.83984375,113
8246.28125,113
8246.71875,112
8247.16015625,113
8247.59765625,112
8248.03515625,112
8248.47265625,112
8248.91015625,112
8249.3515625,113
8249.7890625,112
8250.2265625,112
8250.66015625,111
8251.1015625,113
8251.54296875,113
8251.984375,113
8252.421875,112
8252.85546875,111
8253.296875,113
8253.73828125,113
8254.18359375,114
8254.625,113
8255.0703125,114
8255.51171875,113
8255.95703125,114
8256.3984375,113
8256.84375,114
8257.2890625,114
8257.73046875,113
8258.171875,113
8258.6171875,114
8259.05859375,113
8259.50390625,114
8259.94921875,114
8260.39453125,114
8260.83984375,114
8261.2890625,115
8261.73046875,113
8262.1796875,115
8262.62890625,115
8263.07421875,114
8263.51953125,114
8263.96875,115
8264.41015625,113
8264.859375,115
8265.3046875,114
8265.75,114
8266.1953125,114
8266.640625,114
8267.0859375,114
8267.53125,114
8267.98046875,115
8268.4296875,115
8268.875,114
8269.3203125,114
8269.76171875,113
8270.2109375,115
8270.65625,114
8271.09765625,113
8271.5390625,113
8271.984375,114
8272.4296875,114
8272.87109375,113
8273.30859375,112
8273.75390625,114
8274.1953125,113
8274.63671875,113
8275.078125,113
8275.515625,112
8275.95703125,113
8276.3984375,113
8276.8359375,112
8277.2734375,112
8277.7109375,112
8288.36328125,115
8288.80859375,114
8289.25390625,114
8289.703125,115
8290.15234375,115
8290.6015625,115
8291.05078125,115
8291.5,115
8291.94921875,115
8292.40234375,116
8292.8515625,115
8293.30078125,115
8293.75,115
8294.19921875,115
8294.6484375,115
8295.09375,114
8295.5390625,114
8295.984375,114
8296.43359375,115
8296.87890625,114
8297.32421875,114
8297.765625,113
8298.21875,116
8298.6640625,114
8299.109375,114
8299.55859375,115
8300.0078125,115
8300.4609375,116
8300.90625,114
8301.359375,116
8301.8125,116
8302.26171875,115
8302.71875,117
8303.171875,116
8303.62890625,117
8304.08984375,118
8304.546875,117
8305.0078125,118
8305.46484375,117
8305.921875,117
8306.37890625,117
8306.8359375,117
8307.29296875,117
8307.74609375,116
8308.203125,117
8308.66015625,117
8309.11328125,116
8309.5703125,117
8310.03125,118
8310.4921875,118
8310.95703125,119
8311.42578125,120
8311.89453125,120
8312.3671875,121
8312.84375,122
8313.32421875,123
8313.8046875,123
8314.28125,122
8314.7578125,122
8315.23046875,121
8315.70703125,122
8316.18359375,122
8316.65625,121
8317.1328125,122
8317.60546875,121
8318.08203125,122
8318.55859375,122
8319.03125,121
8319.5078125,122
8319.984375,122
8320.4609375,122
8320.9375,122
8321.41796875,123
8321.8984375,123
8322.37890625,123
8322.859375,123
8323.34375,124
8323.828125,124
8324.3125,124
8324.79296875,123
8325.27734375,124
8325.765625,125
8326.25,124
8326.73828125,125
8327.22265625,124
8327.7109375,125
8328.19921875,125
8328.68359375,124
8329.171875,125
8329.65625,124
8340.125,120
8340.58984375,119
8341.0625,121
8341.53125,120
8342.0,120
8342.47265625,121
8342.9453125,121
8343.41796875,121
8343.88671875,120
8344.36328125,122
8344.83984375,122
8345.3125,121
8345.7890625,122
8346.265625,122
8346.74609375,123
8347.22265625,122
8347.69921875,122
8348.1796875,123
8348.65234375,121
8349.12890625,122
8349.6015625,121
8350.078125,122
8350.55078125,121
8351.0234375,121
8351.49609375,121
8351.97265625,122
8352.44921875,122
8352.92578125,122
8353.40234375,122
8353.8828125,123
8354.36328125,123
8354.84375,123
8355.3203125,122
8355.8046875,124
8356.28515625,123
8356.765625,123
8357.24609375,123
8357.7265625,123
8358.2109375,124
8358.6953125,124
8359.1796875,124
8359.66015625,123
8360.14453125,124
8360.62109375,122
8361.10546875,124
8361.578125,121
8362.05859375,123
8362.53125,121
8363.0078125,122
8363.484375,122
8363.96484375,123
8364.4453125,123
8364.921875,122
8365.3984375,122
8365.87109375,121
8366.34765625,122
8366.8125,119
8367.27734375,119
8367.7421875,119
8368.20703125,119
8368.6640625,117
8369.125,118
8369.5859375,118
8370.046875,118
8370.51171875,119
8370.9765625,119
8371.4375,118
8371.90234375,119
8372.37109375,120
8372.8359375,119
8373.3046875,120
8373.76953125,119
8374.23828125,120
8374.7109375,121
8375.17578125,119
8375.640625,119
8376.10546875,119
8376.5703125,119
8377.03515625,119
8377.49609375,118
8377.9609375,119
8378.4296875,120
8378.8984375,120
8379.36328125,119
8379.83203125,120
8380.296875,119
8380.765625,120
8381.23828125,121
8381.70703125,120
8392.234375,122
8392.7109375,122
8393.1875,122
8393.6640625,122
8394.140625,122
8394.6171875,122
8395.1015625,124
8395.578125,122
8396.0546875,122
8396.53125,122
8397.0078125,122
8397.48046875,121
8397.953125,121
8398.42578125,121
8398.90234375,122
8399.375,121
8399.84765625,121
8400.3203125,121
8400.79296875,121
8401.2734375,123
8401.75390625,123
8402.23046875,122
8402.71484375,124
8403.1953125,123
8403.68359375,125
8404.16015625,122
8404.64453125,124
8405.12890625,124
8405.61328125,124
8406.09765625,124
8406.58203125,124
8407.0703125,125
8407.5546875,124
8408.04296875,125
8408.5234375,123
8409.015625,126
8409.5,124
8409.9921875,126
8410.48046875,125
8410.97265625,126
8411.46484375,126
8411.95703125,126
8412.44921875,126
8412.94140625,126
8413.43359375,126
8413.921875,125
8414.4140625,126
8414.90234375,125
8415.39453125,126
8415.890625,127
8416.37890625,125
8416.87109375,126
8417.359375,125
8417.84375,124
8418.33203125,125
8418.8125,123
8419.29296875,123
8419.76953125,122
8420.25,123
8420.7265625,122
8421.19921875,121
8421.66796875,120
8422.13671875,120
8422.6015625,119
8423.0703125,120
8423.53515625,119
8424.0078125,121
8424.484375,122
8424.9609375,122
8425.44140625,123
8425.921875,123
8426.40625,124
8426.890625,124
8427.37890625,125
8427.859375,123
8428.34375,124
8428.828125,124
8429.3125,124
8429.79296875,123
8430.26953125,122
8430.7421875,121
8431.21484375,121
8431.68359375,120
8432.15625,121
8432.625,120
8433.09765625,121
8433.56640625,120
8434.046875,123
8434.53125,124
8435.0234375,126
8435.51171875,125
8436.0,125
8436.49609375,127
8436.9921875,127
8437.4921875,128
8437.98828125,127
8438.484375,127
8438.98828125,129
8439.48828125,128
8439.98828125,128
8440.4921875,129
8440.9921875,128
8441.49609375,129
8441.9921875,127
8442.48828125,127
8442.98046875,126
8443.4765625,127
8443.97265625,127
8444.46875,127
8444.96484375,127
8445.46484375,128
8445.96484375,128
8446.46875,129
8446.97265625,129
8447.48046875,130
8447.9921875,131
8448.50390625,131
8449.015625,131
8449.5234375,130
8450.03125,130
8450.5390625,130
8451.046875,130
8451.546875,128
8452.046875,128
8452.546875,128
8453.05078125,129
8453.55859375,130
8454.0625,129
8454.57421875,131
8455.0859375,131
8455.59375,130
8456.09765625,129
8456.6015625,129
8457.10546875,129
8457.60546875,128
8458.109375,129
8458.60546875,127
8459.109375,129
8459.61328125,129
8460.1171875,129
8460.62109375,129
8461.12890625,130
8461.6328125,129
8462.140625,130
8462.6484375,130
8463.15234375,129
8463.66015625,130
8464.16796875,130
8464.66796875,128
8465.171875,129
8465.67578125,129
8466.1796875,129
8466.6796875,128
8467.18359375,129
8467.69140625,130
8468.1953125,129
8468.69921875,129
8469.19921875,128
8469.703125,129
8470.20703125,129
8470.7109375,129
8471.21484375,129
8471.71875,129
8472.2265625,130
8472.734375,130
8473.2421875,130
8473.75,130
8474.265625,132
8474.77734375,131
8475.2890625,131
8475.796875,130
8476.30859375,131
8476.81640625,130
8477.32421875,130
8477.828125,129
8478.328125,128
8478.83203125,129
8479.3359375,129
8479.84375,130
8480.3515625,130
8480.859375,130
8481.37109375,131
