time [s],inspiration [s](/api/datatype/34/)
10718.3515625,26873
10722.9921875,26874
10727.2734375,26875
10731.921875,26875
10735.9609375,26876
10740.4921875,26876
10744.78125,26876
10748.921875,26877
10753.1953125,26876
10757.53125,26876
10761.6171875,26876
10765.65625,26934
10770.109375,26919
10779.40625,26988
10782.671875,26986
10785.640625,27019
10792.765625,26991
10796.546875,27023
10798.7890625,26982
10805.203125,27000
10808.1796875,27011
10811.53125,27014
10817.5234375,26920
10820.8203125,26927
10824.796875,26944
10828.484375,26933
10831.921875,26899
10837.1484375,26910
10840.6484375,26940
10843.4296875,26945
10854.8359375,26885
10858.3671875,26882
10867.2578125,26950
10871.265625,26974
10875.1796875,26948
10878.28125,26940
10882.84375,26932
10886.671875,26934
10890.84375,26928
10893.7109375,26934
10898.0234375,26934
10902.03125,26937
10905.703125,26937
10910.0703125,26958
10913.6484375,26959
10919.5625,27051
10922.21875,27017
10926.1015625,26901
10930.1171875,26859
10935.8984375,26854
10939.4140625,26977
10942.484375,27099
10946.171875,27072
10948.8984375,27086
10952.296875,27100
10956.8515625,27067
10960.1015625,27022
10962.7890625,27044
10965.8515625,27019
10970.3359375,26853
10972.9140625,27114
10975.4140625,27123
10978.1328125,35046
10983.203125,27123
10986.03125,27151
10989.1484375,27193
10990.984375,27170
10994.3203125,27151
10997.2578125,27169
10999.9140625,27157
11005.546875,27146
11010.4296875,27153
11013.1640625,27160
11015.7578125,27146
11019.2265625,27139
11022.2421875,27132
11024.71875,27159
11027.015625,27143
11029.71875,27152
11032.1875,27133
11036.8125,27153
11039.78125,27156
11042.3125,27190
11045.1171875,27111
11048.8515625,27138
11052.609375,27146
11054.953125,27163
11059.140625,27157
11062.4296875,27163
11064.9453125,27173
11068.15625,27169
11071.59375,27170
11074.3203125,27174
11077.953125,27174
11080.7890625,27163
11083.8125,27175
11087.484375,27166
11090.3203125,27182
11092.859375,27161
11096.265625,27157
11098.515625,27158
11102.8671875,27153
11105.4140625,27129
11108.2421875,27136
11110.2109375,27073
11113.9296875,27078
11116.59375,26955
11121.0546875,26875
11126.1796875,27049
11130.3671875,26994
11135.28125,27045
11138.6640625,27087
11142.9765625,27042
11147.0703125,27046
11150.4921875,27052
11153.0859375,27096
11156.109375,27046
11159.53125,27003
11163.359375,27008
11166.8671875,27036
11171.1015625,27043
11172.984375,27028
11175.0546875,27069
11177.625,27060
11181.703125,26967
11185.7109375,26967
11190.6015625,26968
11193.5,26983
11197.90625,26989
11202.015625,26918
11206.6015625,26940
11209.1015625,26922
11217.6640625,26891
11234.3984375,26881
11242.40625,26878
11246.15625,26901
11249.3828125,26894
11252.671875,26888
11257.3125,26906
11260.84375,26890
11263.9765625,26896
11266.796875,26904
11268.390625,26910
11272.21875,26892
11275.2265625,26892
11279.2890625,26966
11280.4921875,27277
11281.9765625,27279
11282.9765625,26987
11285.734375,26967
11288.8828125,26956
11292.21875,27039
11294.9296875,27097
11298.125,27015
11302.6171875,27055
11305.9765625,27075
11312.84375,26951
11318.03125,26889
11322.8984375,26887
11336.9765625,26878
11348.2109375,26903
11365.7734375,26907
11379.7109375,26900
11384.4296875,26884
11391.25,26857
11397.5703125,26909
11402.46875,26912
11406.078125,26909
11409.9609375,26859
11414.015625,26859
11417.5078125,26854
11422.2734375,26862
11426.3203125,26863
11430.21875,26858
11434.8359375,26859
11438.8671875,26859
11443.0,26866
11446.953125,26861
11451.734375,26861
11455.7421875,26860
11460.890625,26860
11464.9296875,26860
11469.3359375,26860
11474.5546875,26861
11483.1953125,26869
11487.953125,26860
11494.3828125,26878
11498.0234375,26880
11502.4921875,26910
11512.6328125,26840
11517.0234375,26842
11521.4765625,26844
11526.0625,26848
11530.1328125,26850
11533.4296875,26850
11537.671875,26843
11541.34375,26840
11546.09375,26841
11550.2890625,26841
11558.8671875,26844
11563.7890625,26845
11567.9765625,26845
11571.984375,26846
11575.625,26847
11578.828125,26846
11583.6484375,26847
11595.1171875,26837
11599.3515625,26838
11604.1796875,26840
11609.9453125,26841
11614.9609375,26842
11618.5546875,26842
11623.015625,26844
11627.9765625,26855
11631.703125,26853
11635.6015625,26852
11640.109375,26850
11643.4921875,26851
11647.1640625,26855
11651.546875,26853
11655.5703125,26854
11659.4609375,26854
11663.2109375,26855
11668.0234375,26856
11673.5,26855
11677.7578125,26856
11682.0546875,26857
11686.0625,26857
11690.1328125,26857
11695.546875,26859
11699.8359375,26859
11703.75,26860
11707.6796875,26859
11711.7109375,26860
11715.453125,26860
11719.1875,26859
11723.5703125,26861
11727.7734375,26862
11731.5234375,26861
11736.3671875,26864
11741.421875,26914
11744.265625,26945
11746.5078125,26891
11751.7578125,26842
11755.9140625,26855
11763.6015625,26850
11769.2890625,26852
11773.0859375,26853
11778.046875,26862
11781.78125,26861
11796.3203125,26844
11801.0390625,26840
11808.6796875,26837
11812.71875,26842
11819.1484375,26853
11827.796875,26854
11831.75,26839
11836.0703125,26839
11839.8359375,26839
11844.28125,26840
11855.65625,26840
11859.5625,26844
11863.7421875,26845
11867.3671875,26845
11871.609375,26847
11874.015625,26835
11880.25,26836
11886.234375,26837
11890.8671875,26837
11895.3359375,26838
11901.5859375,26842
11905.6484375,26844
11910.0859375,26842
11914.09375,26847
11918.1953125,26838
11921.90625,26841
11925.2109375,26855
11928.671875,26827
11935.96875,26876
11940.4375,26869
11945.7890625,26874
11950.765625,26877
11954.546875,26877
11971.1953125,26869
11975.15625,26868
11981.609375,26875
11986.0234375,26874
11990.3125,26875
11994.484375,26873
11997.7578125,26868
12007.4453125,26859
12013.8359375,26864
12019.4296875,26866
12024.0859375,26870
12028.484375,34544
12037.6328125,26867
12043.0390625,26868
12047.4921875,26878
12053.125,26874
12057.625,26875
12061.8984375,26876
12066.5703125,26876
12070.7890625,26876
12075.421875,26877
12079.1640625,26878
12083.671875,26877
12087.7734375,26879
12091.71875,26876
12095.9296875,26878
12100.265625,26878
12104.3125,26878
12108.5703125,26878
12112.515625,26894
12116.625,26885
12121.765625,26875
12126.7421875,26899
12129.859375,26885
12134.265625,26889
12139.1171875,27002
12147.4921875,26869
12159.0859375,26932
12163.2421875,26918
12182.1328125,26880
12187.6796875,26862
12191.4375,26863
12195.3515625,26864
12199.171875,26863
12203.328125,26863
12208.5859375,26863
12212.828125,26863
12217.7890625,26875
12221.828125,26888
12231.3359375,26865
12235.2890625,26871
12239.5859375,26873
12243.9609375,26874
12247.4921875,26960
12255.7265625,26863
12259.9375,26860
12263.6640625,26890
12266.9609375,26933
12276.1328125,26857
12280.7890625,26856
12284.0546875,26853
12289.796875,26845
12293.734375,26849
12297.4375,26853
12302.8359375,26857
12306.078125,26857
12311.125,26859
12315.125,26859
12319.2734375,26860
12322.3984375,26859
12327.4375,26858
12331.4453125,26859
12336.0078125,26860
12339.765625,26859
12342.953125,26883
12346.734375,26876
12351.1328125,26865
12356.0078125,26875
12365.921875,26857
12369.4921875,26845
12373.8359375,26847
12377.09375,26844
12382.1328125,26848
12386.0390625,26850
12389.8359375,26848
12393.828125,26847
12397.5625,26855
12400.96875,26853
12404.921875,26854
12408.6953125,26853
12412.859375,26854
12418.4375,26853
12422.75,26854
12427.2734375,26855
12431.2578125,26849
12435.015625,26847
12439.84375,26849
12443.8046875,26849
12446.9765625,26849
12452.1640625,26851
12456.5546875,26851
12460.3125,26853
12464.8046875,26855
12468.171875,26855
12472.5546875,26856
12476.0625,26856
12479.765625,26856
12483.7734375,26856
12487.6875,26856
12491.9765625,26964
12502.9140625,26823
12507.96875,26830
12514.1015625,26837
12518.2734375,26835
12522.28125,26833
12526.7890625,26834
12531.3046875,26835
12534.0859375,26835
