time [s],inspiration_epoch [na] (/api/datatype/34/)
13979.00000000,16175
14026.00000000,16190
14031.00000000,16188
14036.00000000,16197
14045.00000000,16142
14054.00000000,16139
14064.00000000,16141
14096.00000000,16135
14107.00000000,16184
14121.00000000,16182
14132.00000000,16184
14138.00000000,16182
14147.00000000,16193
14159.00000000,16187
14170.00000000,16194
14182.00000000,16194
14189.00000000,16226
14206.00000000,16201
14211.00000000,16202
14221.00000000,16201
14252.00000000,16200
14265.00000000,16199
14285.00000000,16192
14291.00000000,16191
14296.00000000,16191
14307.00000000,16190
14317.00000000,16190
14324.00000000,16189
14331.00000000,16190
14337.00000000,16190
14350.00000000,16188
14353.00000000,16187
14360.00000000,16188
14366.00000000,16187
14374.00000000,16190
14389.00000000,16190
14394.00000000,16190
14402.00000000,16190
14408.00000000,16190
14413.00000000,16190
14417.00000000,16190
14420.00000000,16197
14429.00000000,16196
14434.00000000,16203
14445.00000000,16203
14465.00000000,16209
14471.00000000,16208
14481.00000000,16218
14503.00000000,16212
14528.00000000,16212
14544.00000000,16211
14554.00000000,16233
14574.00000000,16212
14596.00000000,16197
14600.00000000,16194
14606.00000000,16181
14620.00000000,16206
14628.00000000,16229
14652.00000000,16238
14672.00000000,16224
14677.00000000,16224
14690.00000000,16232
14696.00000000,16177
14739.00000000,16215
14751.00000000,16214
14772.00000000,16210
14791.00000000,16222
14798.00000000,16211
14814.00000000,16202
14835.00000000,16214
14872.00000000,16269
14877.00000000,16221
14891.00000000,16202
14900.00000000,16203
14906.00000000,16205
14931.00000000,16202
14964.00000000,16251
14994.00000000,16190
15004.00000000,16171
15012.00000000,16170
15023.00000000,16167
15032.00000000,16165
15039.00000000,16249
15050.00000000,16250
15057.00000000,16234
15067.00000000,16259
15071.00000000,16232
15078.00000000,16233
15082.00000000,16218
15090.00000000,16212
15093.00000000,16210
15111.00000000,16210
15115.00000000,16223
15158.00000000,16213
15182.00000000,16216
15275.00000000,16219
15298.00000000,16217
15304.00000000,16223
15314.00000000,16241
15338.00000000,16275
15349.00000000,16255
15361.00000000,16244
15367.00000000,16239
15403.00000000,16290
15414.00000000,16241
15425.00000000,16296
15430.00000000,16260
15460.00000000,16241
15492.00000000,16239
15528.00000000,16250
15542.00000000,16252
15552.00000000,16276
15564.00000000,16230
15572.00000000,16226
15585.00000000,16174
15591.00000000,16172
15600.00000000,16171
15612.00000000,16169
15626.00000000,16230
15640.00000000,16229
15649.00000000,16229
15653.00000000,16229
15664.00000000,16226
15679.00000000,16254
15687.00000000,16255
15693.00000000,16251
15705.00000000,16263
15709.00000000,16198
15713.00000000,16202
15722.00000000,16206
15733.00000000,16210
15740.00000000,16212
15747.00000000,16207
15750.00000000,16200
15759.00000000,16199
15770.00000000,16195
15774.00000000,16194
15788.00000000,16199
15794.00000000,16198
15801.00000000,16197
15815.00000000,16204
15821.00000000,16276
15828.00000000,16120
15832.00000000,16090
15842.00000000,16154
15849.00000000,16172
15859.00000000,16186
15862.00000000,16182
15892.00000000,16163
15898.00000000,16162
15906.00000000,16165
15915.00000000,16163
15920.00000000,16177
15940.00000000,16155
15972.00000000,16165
15981.00000000,16134
15988.00000000,16095
15995.00000000,16105
16003.00000000,16137
16021.00000000,16060
16028.00000000,16058
16034.00000000,16079
16047.00000000,16062
16053.00000000,16076
16058.00000000,16096
16066.00000000,16058
16083.00000000,16065
16090.00000000,16066
16095.00000000,16066
16101.00000000,16059
16113.00000000,16059
16120.00000000,16063
16124.00000000,16181
16127.00000000,16193
16136.00000000,16180
16143.00000000,16178
16146.00000000,16189
16152.00000000,16175
16154.00000000,16173
16156.00000000,16181
16159.00000000,16169
16163.00000000,16189
16167.00000000,16189
16170.00000000,16192
16180.00000000,16172
16184.00000000,16186
16215.00000000,16176
16221.00000000,16186
16230.00000000,16211
16238.00000000,16185
16253.00000000,16194
16257.00000000,16208
16272.00000000,16204
16278.00000000,16193
16288.00000000,16206
16297.00000000,16175
16308.00000000,16175
16319.00000000,16206
16323.00000000,16182
16333.00000000,16188
16340.00000000,16181
16349.00000000,16179
16375.00000000,16201
16382.00000000,16202
16394.00000000,16164
16400.00000000,16163
16408.00000000,16197
16416.00000000,16211
16427.00000000,16208
16439.00000000,16211
16446.00000000,16212
16454.00000000,16211
16462.00000000,16211
16473.00000000,16208
16476.00000000,16208
16483.00000000,16174
16487.00000000,16173
16496.00000000,16175
16499.00000000,16175
16502.00000000,16179
16508.00000000,16188
16510.00000000,16178
16520.00000000,16182
16524.00000000,16190
16531.00000000,16186
16550.00000000,16185
16552.00000000,16186
16558.00000000,16184
16569.00000000,16181
16572.00000000,16180
16575.00000000,16180
16580.00000000,16179
16583.00000000,16180
16585.00000000,16180
16587.00000000,16186
16594.00000000,16372
16602.00000000,16242
16607.00000000,16213
16611.00000000,16237
16613.00000000,16238
16615.00000000,16237
16622.00000000,16237
16636.00000000,16233
16639.00000000,16233
16653.00000000,16225
16658.00000000,16230
16667.00000000,16249
16674.00000000,16246
16688.00000000,16247
16698.00000000,16225
16704.00000000,16211
16710.00000000,16224
16716.00000000,16219
16719.00000000,16219
16725.00000000,16222
16727.00000000,16222
16733.00000000,16226
16740.00000000,16231
16745.00000000,16228
16748.00000000,16228
16751.00000000,16226
16754.00000000,16229
16756.00000000,16229
16762.00000000,16230
16767.00000000,16220
16772.00000000,16236
16783.00000000,16234
16789.00000000,16233
16794.00000000,16232
16797.00000000,16232
16799.00000000,16231
16807.00000000,16231
16810.00000000,16231
16819.00000000,16231
16824.00000000,16232
16828.00000000,16232
16833.00000000,16231
16840.00000000,16228
16846.00000000,16231
16849.00000000,16230
16856.00000000,16230
16866.00000000,16231
16881.00000000,16228
16885.00000000,16228
16887.00000000,16228
16891.00000000,16231
16895.00000000,16226
16898.00000000,16226
16908.00000000,16218
16913.00000000,16216
16916.00000000,16228
16920.00000000,16227
16924.00000000,16226
16932.00000000,16226
16935.00000000,16226
16938.00000000,16226
16940.00000000,16227
16944.00000000,16227
16949.00000000,16226
16955.00000000,16223
16956.00000000,16235
16968.00000000,16233
16973.00000000,16246
16978.00000000,16242
16986.00000000,16249
16988.00000000,16244
16997.00000000,16216
17003.00000000,16248
17007.00000000,16242
17012.00000000,16253
17019.00000000,16246
17022.00000000,16246
17036.00000000,16237
17042.00000000,16240
17047.00000000,16245
17071.00000000,16232
17080.00000000,16210
17087.00000000,16210
17104.00000000,16212
17110.00000000,16222
17124.00000000,16217
17136.00000000,16221
17166.00000000,16181
17176.00000000,16097
17183.00000000,16083
17191.00000000,16086
17202.00000000,16071
17209.00000000,16066
17218.00000000,16072
17226.00000000,16151
17241.00000000,16151
17255.00000000,16153
17265.00000000,16149
17272.00000000,16148
17282.00000000,16139
17291.00000000,16140
17305.00000000,16131
17311.00000000,16137
17316.00000000,16133
17326.00000000,16068
17332.00000000,16072
17339.00000000,16069
17350.00000000,16058
17359.00000000,16148
17363.00000000,16144
17370.00000000,16140
17373.00000000,16140
17375.00000000,16137
17382.00000000,16145
17386.00000000,16138
17388.00000000,16135
17390.00000000,16134
17393.00000000,16134
17396.00000000,16174
17400.00000000,16066
17402.00000000,16061
17404.00000000,16054
17407.00000000,16053
17410.00000000,16075
17426.00000000,16084
17428.00000000,16060
17432.00000000,16064
17434.00000000,16165
17440.00000000,16170
17442.00000000,16157
17447.00000000,16154
17451.00000000,16157
17456.00000000,16153
17473.00000000,16150
17480.00000000,16157
17488.00000000,16175
17499.00000000,16174
17506.00000000,16171
17514.00000000,16153
17520.00000000,16153
17526.00000000,16156
17531.00000000,16153
17539.00000000,16149
17548.00000000,16153
17554.00000000,16149
17557.00000000,16152
17565.00000000,16157
17572.00000000,16186
17575.00000000,16173
17578.00000000,16172
17584.00000000,16180
17595.00000000,16179
17605.00000000,16181
17610.00000000,16180
17621.00000000,16182
17631.00000000,16182
17640.00000000,16144
17644.00000000,16145
17653.00000000,16144
17663.00000000,16164
17668.00000000,16141
17678.00000000,16138
17685.00000000,16135
17691.00000000,16137
17695.00000000,16139
17698.00000000,16138
17704.00000000,16138
17709.00000000,16140
17715.00000000,16139
17717.00000000,16138
17721.00000000,16137
17724.00000000,16141
17727.00000000,16144
17730.00000000,16144
17734.00000000,16143
17741.00000000,16141
17750.00000000,16139
17755.00000000,16139
17758.00000000,16138
17761.00000000,16136
17764.00000000,16135
17767.00000000,16136
17770.00000000,16136
17774.00000000,16137
17779.00000000,16137
17782.00000000,16163
17786.00000000,16166
17787.00000000,16166
17792.00000000,16155
17799.00000000,16179
17805.00000000,16212
17809.00000000,16074
17811.00000000,16075
17813.00000000,16069
17816.00000000,16064
17818.00000000,16066
17820.00000000,16067
17822.00000000,16045
17823.00000000,16058
17826.00000000,16047
17839.00000000,16047
17846.00000000,16041
17848.00000000,16037
17850.00000000,16038
17854.00000000,16054
17859.00000000,16069
17861.00000000,16068
17864.00000000,16056
17866.00000000,16054
17870.00000000,16169
17872.00000000,16156
17877.00000000,16163
17887.00000000,16155
17890.00000000,16155
17893.00000000,16153
17897.00000000,16154
17904.00000000,16184
17907.00000000,16186
17912.00000000,16180
17914.00000000,16190
17917.00000000,16077
17919.00000000,16066
17951.00000000,16073
17954.00000000,16065
17959.00000000,16073
17965.00000000,16079
17969.00000000,16087
17979.00000000,16076
17987.00000000,16088
17991.00000000,16073
17996.00000000,16076
18002.00000000,16069
18006.00000000,16065
18013.00000000,16069
18027.00000000,16038
18042.00000000,16028
18067.00000000,16092
18073.00000000,16064
18090.00000000,16058
18096.00000000,16059
18104.00000000,16050
18108.00000000,16049
18119.00000000,16046
18128.00000000,16048
18132.00000000,16046
18138.00000000,16046
18146.00000000,16046
18150.00000000,16041
18152.00000000,16038
18157.00000000,16048
18159.00000000,16046
18161.00000000,16039
18166.00000000,16051
18167.00000000,16045
18170.00000000,16045
18172.00000000,16043
18174.00000000,16037
18177.00000000,16036
18179.00000000,16038
18181.00000000,16043
18183.00000000,16038
18184.00000000,16043
18185.00000000,16045
18187.00000000,16044
18189.00000000,16048
18190.00000000,16053
18195.00000000,16045
18198.00000000,16046
18199.00000000,16046
18201.00000000,16055
18203.00000000,16043
18207.00000000,16049
18211.00000000,16038
18213.00000000,16045
18215.00000000,16048
18219.00000000,16040
18222.00000000,16037
18226.00000000,16048
18228.00000000,16038
18233.00000000,16035
18235.00000000,16034
18239.00000000,16034
18241.00000000,16035
18244.00000000,16051
18255.00000000,16047
18258.00000000,16041
18261.00000000,16046
18266.00000000,16054
18268.00000000,16065
18271.00000000,16071
18273.00000000,16060
18275.00000000,16046
18280.00000000,16049
18289.00000000,16058
18291.00000000,16060
18301.00000000,16064
18307.00000000,16055
18309.00000000,16052
18314.00000000,16052
18318.00000000,16057
18322.00000000,16052
18324.00000000,16051
18327.00000000,16055
18329.00000000,16059
18331.00000000,16059
18336.00000000,16071
18341.00000000,16068
18343.00000000,16043
18344.00000000,16051
18358.00000000,16048
18361.00000000,16044
18365.00000000,16048
18370.00000000,16040
18375.00000000,16070
18393.00000000,16059
18413.00000000,16068
18426.00000000,16063
18456.00000000,16061
18462.00000000,16062
18469.00000000,16059
18475.00000000,16057
18483.00000000,16072
18488.00000000,16066
18497.00000000,16066
18502.00000000,16035
18506.00000000,16027
18512.00000000,16035
18515.00000000,16035
18531.00000000,16023
18543.00000000,16026
18549.00000000,16042
18552.00000000,16039
18561.00000000,16035
18576.00000000,16040
18585.00000000,16042
18591.00000000,16040
18598.00000000,16043
18606.00000000,16046
18616.00000000,16040
18623.00000000,16037
18631.00000000,16044
18636.00000000,16044
18639.00000000,16044
18643.00000000,16043
18648.00000000,16046
18650.00000000,16052
18653.00000000,16041
18656.00000000,16026
18657.00000000,16029
18659.00000000,16031
18660.00000000,16044
18662.00000000,16030
18663.00000000,16047
18665.00000000,16035
18666.00000000,16031
18667.00000000,16037
18669.00000000,16056
18670.00000000,16039
18671.00000000,16048
18674.00000000,16046
18678.00000000,16042
18680.00000000,16041
18683.00000000,16039
18685.00000000,16035
18688.00000000,16035
18690.00000000,16036
18693.00000000,16034
18695.00000000,16034
18698.00000000,16034
18701.00000000,16032
18703.00000000,16032
18706.00000000,16030
18709.00000000,16047
18711.00000000,16049
18714.00000000,16045
18715.00000000,16029
18721.00000000,16036
18723.00000000,16047
18725.00000000,16087
18734.00000000,16051
18736.00000000,16051
18745.00000000,16053
18756.00000000,16048
18759.00000000,16053
18761.00000000,16053
18766.00000000,16058
18773.00000000,16047
18781.00000000,16072
18785.00000000,16070
18789.00000000,16072
18799.00000000,16046
18806.00000000,16045
18811.00000000,16049
18814.00000000,16049
18817.00000000,16046
18820.00000000,16048
18829.00000000,16047
18839.00000000,16047
18843.00000000,16046
18852.00000000,16052
18855.00000000,16052
18858.00000000,16054
18862.00000000,16054
18865.00000000,16049
18867.00000000,16056
18875.00000000,16043
18877.00000000,16044
18885.00000000,16051
18888.00000000,16046
18892.00000000,16052
18895.00000000,16051
18899.00000000,16052
18910.00000000,16067
18922.00000000,16049
18950.00000000,16048
18986.00000000,16060
19016.00000000,16047
19022.00000000,16044
19027.00000000,16051
19035.00000000,16122
19042.00000000,16140
19048.00000000,16135
19061.00000000,16292
19071.00000000,16290
19082.00000000,16289
19087.00000000,16285
19106.00000000,16051
19117.00000000,16057
19123.00000000,16056
19131.00000000,16041
19143.00000000,16037
19157.00000000,16042
19164.00000000,16045
19193.00000000,16063
19213.00000000,16057
19222.00000000,16055
19233.00000000,16065
19244.00000000,16060
19251.00000000,16062
19264.00000000,16069
19270.00000000,16061
19283.00000000,16060
19291.00000000,16054
19303.00000000,16049
19309.00000000,16040
19330.00000000,16036
19338.00000000,16049
19356.00000000,16055
19365.00000000,16037
19369.00000000,16044
19380.00000000,16033
19394.00000000,16040
19402.00000000,16058
19409.00000000,16051
19415.00000000,16145
19430.00000000,16141
19442.00000000,16132
19459.00000000,16131
19473.00000000,16130
19482.00000000,16131
19486.00000000,16155
19494.00000000,16154
19507.00000000,16154
19520.00000000,16153
19526.00000000,16155
19537.00000000,16153
19543.00000000,16152
19554.00000000,16150
19561.00000000,16154
19567.00000000,16152
19580.00000000,16155
19595.00000000,16154
19604.00000000,16154
19613.00000000,16207
19626.00000000,16074
19631.00000000,16116
19641.00000000,16150
19649.00000000,16153
19658.00000000,16154
19664.00000000,16165
19689.00000000,16157
19697.00000000,16158
19715.00000000,16160
19724.00000000,16166
19735.00000000,16178
19741.00000000,16177
19753.00000000,16173
19768.00000000,16170
19772.00000000,16172
19783.00000000,16173
19788.00000000,16164
19811.00000000,16160
19820.00000000,16158
19836.00000000,16165
19851.00000000,16153
19856.00000000,16163
19865.00000000,16157
19875.00000000,16174
19893.00000000,16179
19911.00000000,16196
19924.00000000,16179
19928.00000000,16178
19939.00000000,16182
19947.00000000,16184
19953.00000000,16245
19960.00000000,16060
19965.00000000,16071
19970.00000000,16058
19973.00000000,16051
19980.00000000,16104
19987.00000000,16231
19993.00000000,16049
19995.00000000,16108
19998.00000000,16097
20000.00000000,16064
20005.00000000,16055
20019.00000000,16113
20029.00000000,16170
20031.00000000,16137
20036.00000000,16141
20038.00000000,16148
20042.00000000,16158
20045.00000000,16158
20048.00000000,16161
20051.00000000,16156
20054.00000000,16159
20057.00000000,16162
20060.00000000,16164
20062.00000000,16159
20065.00000000,16160
20068.00000000,16165
20071.00000000,16160
20074.00000000,16161
20076.00000000,16158
20078.00000000,16154
20080.00000000,16154
20083.00000000,16154
20085.00000000,16146
20086.00000000,16153
20089.00000000,16160
20092.00000000,16163
20094.00000000,16169
20096.00000000,16157
20099.00000000,16166
20101.00000000,16153
20102.00000000,16160
20104.00000000,16136
20105.00000000,16159
20108.00000000,16168
20112.00000000,16167
20115.00000000,16155
20118.00000000,16166
20119.00000000,16163
20121.00000000,16165
20122.00000000,16171
20124.00000000,16167
20125.00000000,16158
20126.00000000,16169
20127.00000000,16161
20129.00000000,16172
20132.00000000,16175
20135.00000000,16171
20137.00000000,16168
20138.00000000,16160
20140.00000000,16166
20143.00000000,16187
20146.00000000,16168
20151.00000000,16099
20152.00000000,16076
20156.00000000,16059
20160.00000000,16062
20162.00000000,16064
20164.00000000,16044
20166.00000000,16056
20169.00000000,16069
20174.00000000,16057
20179.00000000,16047
20184.00000000,16045
20188.00000000,16034
20193.00000000,16043
20196.00000000,16039
20201.00000000,16068
20204.00000000,16056
20208.00000000,16051
20211.00000000,16037
20217.00000000,16044
20220.00000000,16039
20230.00000000,16043
20236.00000000,16040
20242.00000000,16044
20244.00000000,16069
20247.00000000,16061
20249.00000000,16058
20258.00000000,16057
20261.00000000,16054
20266.00000000,16048
20271.00000000,16047
20274.00000000,16043
20277.00000000,16050
20279.00000000,16055
20282.00000000,16034
20286.00000000,16046
20289.00000000,16047
20291.00000000,16046
20294.00000000,16048
20296.00000000,16046
20300.00000000,16040
20301.00000000,16035
20306.00000000,16037
20308.00000000,16047
20312.00000000,16055
20314.00000000,16073
20316.00000000,16071
20319.00000000,16155
20321.00000000,16162
20326.00000000,16146
20328.00000000,16145
20331.00000000,16144
20333.00000000,16145
20336.00000000,16160
20338.00000000,16169
20340.00000000,16067
20341.00000000,16065
20343.00000000,16068
20344.00000000,16048
20347.00000000,16039
20349.00000000,16038
20351.00000000,16063
20354.00000000,16093
20360.00000000,16058
20365.00000000,16034
20371.00000000,16153
20375.00000000,16153
20383.00000000,16148
20393.00000000,16142
20399.00000000,16143
20402.00000000,16143
20404.00000000,16143
20408.00000000,16154
20412.00000000,16156
20415.00000000,16155
20419.00000000,16155
20422.00000000,16155
20426.00000000,16067
20428.00000000,16060
20432.00000000,16050
20434.00000000,16058
20436.00000000,16053
20438.00000000,16053
20439.00000000,16049
20442.00000000,16050
20447.00000000,16048
20450.00000000,16048
20452.00000000,16053
20455.00000000,16039
20458.00000000,16136
20461.00000000,16131
20475.00000000,16121
20480.00000000,16146
20484.00000000,16091
20489.00000000,16078
20492.00000000,16063
20495.00000000,16039
20500.00000000,16038
20516.00000000,16034
20522.00000000,16035
20528.00000000,16026
20564.00000000,16010
20571.00000000,16042
20580.00000000,16019
20596.00000000,16043
20604.00000000,16049
20614.00000000,16051
20620.00000000,16043
20631.00000000,16053
20638.00000000,16171
20656.00000000,16139
20689.00000000,16114
20698.00000000,16114
20703.00000000,16138
20727.00000000,16139
20745.00000000,16156
20749.00000000,16146
20762.00000000,16179
20766.00000000,16176
20774.00000000,16171
20780.00000000,16172
20784.00000000,16172
20792.00000000,16182
20795.00000000,16217
20801.00000000,16234
20803.00000000,16205
20806.00000000,16212
20818.00000000,16208
20824.00000000,16182
20830.00000000,16175
20839.00000000,16179
20854.00000000,16183
20857.00000000,16121
20862.00000000,16125
20873.00000000,16137
20877.00000000,16127
20901.00000000,16141
20907.00000000,16119
20936.00000000,16110
20947.00000000,16108
20962.00000000,16106
20976.00000000,16107
20985.00000000,16102
20993.00000000,16101
21005.00000000,16100
21019.00000000,16100
21025.00000000,16099
21031.00000000,16099
21042.00000000,16096
21048.00000000,16098
21057.00000000,16099
21065.00000000,16100
21071.00000000,16108
21076.00000000,16105
21081.00000000,16103
21084.00000000,16102
21086.00000000,16104
21089.00000000,16105
21092.00000000,16071
21094.00000000,16074
21099.00000000,16072
21102.00000000,16119
21104.00000000,16137
21108.00000000,16123
21111.00000000,16120
21113.00000000,16120
21118.00000000,16115
21121.00000000,16116
21123.00000000,16116
21129.00000000,16111
21132.00000000,16116
21135.00000000,16116
21137.00000000,16116
21139.00000000,16111
21142.00000000,16113
21145.00000000,16113
21147.00000000,16112
21150.00000000,16110
21152.00000000,16112
21155.00000000,16114
21157.00000000,16114
21160.00000000,16115
21163.00000000,16116
21170.00000000,16072
21177.00000000,16081
21183.00000000,16079
21185.00000000,16078
21191.00000000,16090
21195.00000000,16086
21198.00000000,16087
21203.00000000,16081
21208.00000000,16210
21211.00000000,16123
21216.00000000,16045
21221.00000000,16230
21223.00000000,16148
21227.00000000,16093
21230.00000000,16088
21233.00000000,16086
21235.00000000,16088
21237.00000000,16083
21240.00000000,16081
21242.00000000,16080
21244.00000000,16080
21247.00000000,16081
21249.00000000,16083
21252.00000000,16081
21255.00000000,16082
21256.00000000,16081
21259.00000000,16079
21262.00000000,16079
21268.00000000,16081
21270.00000000,16080
21272.00000000,16077
21274.00000000,16076
21280.00000000,16059
21288.00000000,16069
21293.00000000,16090
21303.00000000,16074
21309.00000000,16074
21314.00000000,16078
21320.00000000,16069
21323.00000000,16070
21326.00000000,16072
21331.00000000,16068
21336.00000000,16069
21338.00000000,16066
21343.00000000,16072
21345.00000000,16071
21350.00000000,16073
21353.00000000,16068
21356.00000000,16069
21358.00000000,16068
21360.00000000,16069
21363.00000000,16069
21366.00000000,16069
21368.00000000,16068
21371.00000000,16071
21376.00000000,16070
21378.00000000,16068
21380.00000000,16068
21383.00000000,16067
21385.00000000,16067
21388.00000000,16225
21389.00000000,16121
21391.00000000,16076
21392.00000000,16065
21394.00000000,16063
21394.00000000,16050
21396.00000000,16042
21396.00000000,16045
21397.00000000,16033
21407.00000000,16190
21412.00000000,16215
21417.00000000,16037
21424.00000000,16042
21427.00000000,16028
21447.00000000,16007
21460.00000000,16006
21490.00000000,16008
21506.00000000,16007
21528.00000000,16013
21544.00000000,16008
21553.00000000,16007
21559.00000000,16018
21567.00000000,16053
21575.00000000,16078
21581.00000000,16113
21584.00000000,16109
21587.00000000,16104
21589.00000000,16106
21592.00000000,16100
21594.00000000,16089
21597.00000000,16094
21602.00000000,16106
21605.00000000,16102
21609.00000000,16099
21611.00000000,16097
21613.00000000,16094
21617.00000000,16092
21620.00000000,16166
21627.00000000,16029
21629.00000000,16040
21632.00000000,16042
21633.00000000,16032
21635.00000000,16050
21639.00000000,16249
21650.00000000,16265
21659.00000000,16270
21673.00000000,16043
21678.00000000,16029
21688.00000000,16190
21698.00000000,16204
21729.00000000,16058
21739.00000000,16059
21758.00000000,16073
21768.00000000,16164
21772.00000000,16084
21816.00000000,16065
21822.00000000,16065
21839.00000000,16051
21845.00000000,16055
21853.00000000,16054
21859.00000000,16053
21867.00000000,16053
21873.00000000,16050
21881.00000000,16051
21883.00000000,16050
21886.00000000,16050
21888.00000000,16050
21891.00000000,16051
21894.00000000,16051
21897.00000000,16052
21899.00000000,16052
21902.00000000,16052
21905.00000000,16051
21909.00000000,16051
21915.00000000,16051
21918.00000000,16053
21921.00000000,16051
21923.00000000,16047
21932.00000000,16061
21936.00000000,16056
21941.00000000,16057
21943.00000000,16060
21951.00000000,16058
21956.00000000,16058
21963.00000000,16057
21969.00000000,16060
21971.00000000,16055
21974.00000000,16053
21981.00000000,16050
21995.00000000,16048
21998.00000000,16046
22002.00000000,16048
22005.00000000,16046
22009.00000000,16047
22012.00000000,16049
22014.00000000,16047
22017.00000000,16047
22020.00000000,16048
22024.00000000,16048
22027.00000000,16047
22030.00000000,16046
22032.00000000,16047
22035.00000000,16049
22039.00000000,16049
22041.00000000,16048
22043.00000000,16057
22054.00000000,16051
22056.00000000,16051
22062.00000000,16051
22068.00000000,16051
22072.00000000,16050
22075.00000000,16048
22078.00000000,16049
22081.00000000,16049
22085.00000000,16069
22089.00000000,16051
22091.00000000,16053
22093.00000000,16052
22098.00000000,16052
22100.00000000,16049
22106.00000000,16049
22109.00000000,16050
22113.00000000,16051
22115.00000000,16050
22118.00000000,16050
22121.00000000,16049
22127.00000000,16050
22129.00000000,16047
22134.00000000,16151
22140.00000000,16152
22142.00000000,16082
22145.00000000,16083
22149.00000000,16075
22152.00000000,16076
22155.00000000,16077
22158.00000000,16077
22161.00000000,16078
22164.00000000,16076
22166.00000000,16074
22170.00000000,16076
22172.00000000,16074
22175.00000000,16071
22184.00000000,16066
22186.00000000,16065
22190.00000000,16065
22193.00000000,16064
22196.00000000,16066
22199.00000000,16065
22204.00000000,16060
22208.00000000,16064
22210.00000000,16062
22215.00000000,16068
22219.00000000,16068
22223.00000000,16070
22226.00000000,16069
22229.00000000,16068
22231.00000000,16066
22235.00000000,16066
22240.00000000,16067
22243.00000000,16234
22246.00000000,16063
22248.00000000,16075
22252.00000000,16225
22254.00000000,16233
22256.00000000,16068
22258.00000000,16060
22260.00000000,16075
22263.00000000,16259
22265.00000000,16185
22266.00000000,16234
22272.00000000,16184
22275.00000000,16163
22287.00000000,16151
22311.00000000,16230
22328.00000000,16219
22333.00000000,16245
22337.00000000,16156
22357.00000000,16134
22381.00000000,16141
22387.00000000,16152
22413.00000000,16204
22422.00000000,16140
22440.00000000,16238
22447.00000000,16236
22452.00000000,16137
22487.00000000,16115
22499.00000000,16108
22520.00000000,16223
22537.00000000,16104
22563.00000000,16105
22584.00000000,16101
22594.00000000,16118
22603.00000000,16108
22612.00000000,16267
22622.00000000,16131
22632.00000000,16166
22639.00000000,16157
22651.00000000,16152
22656.00000000,16152
22661.00000000,16153
22666.00000000,16156
22671.00000000,16156
22676.00000000,16159
22679.00000000,16157
22681.00000000,16156
22688.00000000,16159
22692.00000000,16154
22694.00000000,16192
22696.00000000,16166
22700.00000000,16150
22710.00000000,16144
22713.00000000,16141
22718.00000000,16138
22720.00000000,16160
22725.00000000,16152
22727.00000000,16151
22729.00000000,16160
22730.00000000,16167
22732.00000000,16170
22734.00000000,16205
22742.00000000,16201
22745.00000000,16199
22750.00000000,16196
22753.00000000,16196
22759.00000000,16194
22762.00000000,16195
22771.00000000,16191
22775.00000000,16194
22784.00000000,16189
22787.00000000,16186
22793.00000000,16181
22796.00000000,16181
22807.00000000,16174
22812.00000000,16185
22815.00000000,16177
22820.00000000,16177
22825.00000000,16178
22833.00000000,16173
22839.00000000,16189
22842.00000000,16167
22846.00000000,16162
22848.00000000,16161
22853.00000000,16170
22864.00000000,16189
22870.00000000,16171
22885.00000000,16158
22898.00000000,16152
22909.00000000,16153
22916.00000000,16214
22920.00000000,16064
22936.00000000,16013
22941.00000000,16031
22946.00000000,16032
22953.00000000,16091
22956.00000000,16129
22961.00000000,16126
22969.00000000,16077
22996.00000000,16085
23006.00000000,16062
23018.00000000,16200
23025.00000000,16164
23033.00000000,16354
23040.00000000,16321
23076.00000000,16311
23108.00000000,16353
23122.00000000,16301
23144.00000000,16299
23174.00000000,16302
23191.00000000,16286
23203.00000000,16301
23221.00000000,16295
23296.00000000,16294
23302.00000000,16291
23326.00000000,16286
23331.00000000,16291
23362.00000000,16286
23388.00000000,16298
23445.00000000,16287
23504.00000000,16278
23541.00000000,16276
23546.00000000,16275
23606.00000000,16281
23685.00000000,16276
23692.00000000,16273
23737.00000000,16273
23770.00000000,16275
23801.00000000,16274
23865.00000000,16275
23947.00000000,16276
23985.00000000,16275
24012.00000000,16273
24031.00000000,16275
24047.00000000,16275
24066.00000000,16274
24127.00000000,16271
24151.00000000,16272
24195.00000000,16271
24258.00000000,16269
24316.00000000,16267
24412.00000000,16274
24473.00000000,16269
24539.00000000,16268
24602.00000000,16268
24672.00000000,16269
24732.00000000,16267
24821.00000000,16268
24891.00000000,16271
24938.00000000,16270
24965.00000000,16273
24975.00000000,16273
24989.00000000,16273
24999.00000000,16272
25023.00000000,16273
25117.00000000,16274
25138.00000000,16274
25170.00000000,16276
25235.00000000,16272
25286.00000000,16271
25357.00000000,16271
25423.00000000,16271
25499.00000000,16272
25559.00000000,16273
25635.00000000,16272
25726.00000000,16348
25740.00000000,16264
25755.00000000,16262
25769.00000000,16263
25777.00000000,16257
25785.00000000,16257
25789.00000000,16256
25802.00000000,16261
25817.00000000,16257
25823.00000000,16257
25835.00000000,16257
25846.00000000,16264
25857.00000000,16262
25870.00000000,16263
25879.00000000,16330
25887.00000000,16309
25912.00000000,16304
25917.00000000,16298
25928.00000000,16306
25933.00000000,16307
25954.00000000,16326
25966.00000000,16300
25985.00000000,16298
25989.00000000,16307
26008.00000000,16321
26016.00000000,16251
26023.00000000,16245
26034.00000000,16244
26039.00000000,16242
26065.00000000,16243
