time [s],heart_rate [bpm] (/api/datatype/19/)
26774.00000000,73
26775.00000000,73
26776.00000000,73
26777.00000000,73
26778.00000000,73
26779.00000000,73
26780.00000000,73
26781.00000000,73
26782.00000000,73
26783.00000000,73
26784.00000000,73
26785.00000000,73
26786.00000000,72
26787.00000000,73
26788.00000000,72
26789.00000000,72
26790.00000000,72
26791.00000000,72
26792.00000000,73
26793.00000000,73
26794.00000000,73
26795.00000000,73
26796.00000000,73
26797.00000000,73
26798.00000000,73
26799.00000000,73
26800.00000000,73
26801.00000000,74
26802.00000000,74
26803.00000000,74
26804.00000000,74
26805.00000000,74
26806.00000000,74
26807.00000000,73
26808.00000000,74
26809.00000000,74
26810.00000000,74
26811.00000000,75
26812.00000000,75
26813.00000000,75
26814.00000000,75
26815.00000000,75
26816.00000000,75
26817.00000000,75
26818.00000000,75
26819.00000000,75
26820.00000000,75
26821.00000000,76
26822.00000000,77
26823.00000000,76
26824.00000000,76
26825.00000000,77
26826.00000000,77
26827.00000000,77
26828.00000000,77
26829.00000000,77
26830.00000000,77
26831.00000000,77
26832.00000000,77
26833.00000000,77
26834.00000000,78
26835.00000000,78
26836.00000000,78
26837.00000000,78
26838.00000000,84
26839.00000000,75
26840.00000000,70
26841.00000000,70
26842.00000000,70
26843.00000000,70
26844.00000000,71
26845.00000000,71
26846.00000000,72
26847.00000000,72
26848.00000000,72
26849.00000000,72
26850.00000000,73
26851.00000000,73
26852.00000000,73
26853.00000000,70
26854.00000000,70
26855.00000000,72
26856.00000000,74
26857.00000000,74
26858.00000000,74
26859.00000000,74
26860.00000000,74
26861.00000000,74
26862.00000000,74
26863.00000000,76
26864.00000000,76
26865.00000000,76
26866.00000000,76
26867.00000000,76
26868.00000000,76
26869.00000000,76
26870.00000000,78
26871.00000000,80
26872.00000000,80
26873.00000000,80
26874.00000000,76
26875.00000000,75
26876.00000000,74
26877.00000000,78
26878.00000000,84
26879.00000000,81
26880.00000000,77
26881.00000000,77
26882.00000000,77
26883.00000000,81
26884.00000000,81
26885.00000000,81
26886.00000000,81
26887.00000000,81
26888.00000000,85
26889.00000000,85
26890.00000000,85
26891.00000000,89
26892.00000000,91
26893.00000000,91
26894.00000000,87
26895.00000000,90
26896.00000000,99
26897.00000000,99
26898.00000000,101
26899.00000000,86
26900.00000000,88
26901.00000000,92
26902.00000000,92
26903.00000000,91
26904.00000000,86
26905.00000000,87
26906.00000000,90
26907.00000000,92
26908.00000000,93
26909.00000000,93
26910.00000000,92
26911.00000000,92
26912.00000000,89
26913.00000000,90
26914.00000000,90
26915.00000000,90
26916.00000000,93
26917.00000000,93
26918.00000000,93
26919.00000000,94
26920.00000000,94
26921.00000000,91
26922.00000000,66
26923.00000000,66
26924.00000000,60
26925.00000000,60
26926.00000000,57
26927.00000000,71
26928.00000000,72
26929.00000000,67
26930.00000000,67
26931.00000000,67
26932.00000000,67
26933.00000000,69
26934.00000000,71
26935.00000000,72
26936.00000000,73
26937.00000000,75
26938.00000000,75
26939.00000000,80
26940.00000000,85
26941.00000000,80
26942.00000000,80
26943.00000000,80
26944.00000000,85
26945.00000000,84
26946.00000000,84
26947.00000000,83
26948.00000000,83
26949.00000000,81
26950.00000000,81
26951.00000000,80
26952.00000000,80
26953.00000000,80
26954.00000000,80
26955.00000000,80
26956.00000000,80
26957.00000000,79
26958.00000000,79
26959.00000000,79
26960.00000000,79
26961.00000000,78
26962.00000000,78
26963.00000000,78
26964.00000000,77
26965.00000000,78
26966.00000000,82
26967.00000000,86
26968.00000000,86
26969.00000000,85
26970.00000000,84
26971.00000000,84
26972.00000000,85
26973.00000000,85
26974.00000000,86
26975.00000000,85
26976.00000000,86
26977.00000000,85
26978.00000000,85
26979.00000000,85
26980.00000000,93
26981.00000000,93
26982.00000000,93
26983.00000000,97
26984.00000000,97
26985.00000000,108
26986.00000000,108
26987.00000000,113
26988.00000000,115
26989.00000000,120
26990.00000000,131
26991.00000000,131
26992.00000000,131
26993.00000000,131
26994.00000000,146
26995.00000000,97
26996.00000000,97
26997.00000000,93
26998.00000000,72
26999.00000000,72
27000.00000000,72
27001.00000000,60
27002.00000000,60
27003.00000000,60
27004.00000000,60
27005.00000000,53
27006.00000000,56
27007.00000000,62
27008.00000000,68
27009.00000000,71
27010.00000000,71
27011.00000000,68
27012.00000000,70
27013.00000000,80
27014.00000000,83
27015.00000000,91
27016.00000000,91
27017.00000000,90
27018.00000000,101
27019.00000000,101
27020.00000000,97
27021.00000000,97
27022.00000000,94
27023.00000000,93
27024.00000000,92
27025.00000000,90
27026.00000000,88
27027.00000000,88
27028.00000000,85
27029.00000000,80
27030.00000000,79
27031.00000000,79
27032.00000000,80
27033.00000000,82
27034.00000000,82
27035.00000000,85
27036.00000000,87
27037.00000000,87
27038.00000000,88
27039.00000000,88
27040.00000000,87
27041.00000000,87
27042.00000000,88
27043.00000000,88
27044.00000000,91
27045.00000000,91
27046.00000000,96
27047.00000000,95
27048.00000000,92
27049.00000000,94
27050.00000000,94
27051.00000000,94
27052.00000000,91
27053.00000000,84
27054.00000000,89
27055.00000000,87
27056.00000000,83
27057.00000000,83
27058.00000000,83
27059.00000000,82
27060.00000000,78
27061.00000000,78
27062.00000000,77
27063.00000000,77
27064.00000000,74
27065.00000000,76
27066.00000000,72
27067.00000000,72
27068.00000000,71
27069.00000000,71
27070.00000000,71
27071.00000000,70
27072.00000000,71
27073.00000000,71
27074.00000000,72
27075.00000000,72
27076.00000000,72
27077.00000000,75
27078.00000000,76
27079.00000000,76
27080.00000000,76
27081.00000000,75
27082.00000000,75
27083.00000000,76
27084.00000000,80
27085.00000000,80
27086.00000000,81
27087.00000000,81
27088.00000000,81
27089.00000000,87
27090.00000000,87
27091.00000000,89
27092.00000000,95
27093.00000000,94
27094.00000000,90
27095.00000000,88
27096.00000000,88
27097.00000000,88
27098.00000000,95
27099.00000000,96
27100.00000000,98
27101.00000000,96
27102.00000000,98
27103.00000000,98
27104.00000000,96
27105.00000000,94
27106.00000000,94
27107.00000000,94
27108.00000000,94
27109.00000000,94
27110.00000000,94
27111.00000000,100
27112.00000000,100
27113.00000000,100
27114.00000000,100
27115.00000000,100
27116.00000000,99
27117.00000000,90
27118.00000000,91
27119.00000000,88
27120.00000000,88
27121.00000000,88
27122.00000000,88
27123.00000000,88
27124.00000000,84
27125.00000000,84
27126.00000000,86
27127.00000000,87
27128.00000000,88
27129.00000000,87
27130.00000000,88
27131.00000000,88
27132.00000000,85
27133.00000000,85
27134.00000000,87
27135.00000000,85
27136.00000000,84
27137.00000000,85
27138.00000000,85
27139.00000000,86
27140.00000000,86
27141.00000000,85
27142.00000000,84
27143.00000000,84
27144.00000000,82
27145.00000000,81
27146.00000000,79
27147.00000000,79
27148.00000000,79
27149.00000000,79
27150.00000000,78
27151.00000000,78
27152.00000000,80
27153.00000000,78
27154.00000000,78
27155.00000000,78
27156.00000000,80
27157.00000000,80
27158.00000000,82
27159.00000000,82
27160.00000000,84
27161.00000000,84
27162.00000000,84
27163.00000000,84
27164.00000000,84
27165.00000000,84
27166.00000000,84
27167.00000000,84
27168.00000000,84
27169.00000000,84
27170.00000000,82
27171.00000000,80
27172.00000000,80
27173.00000000,78
27174.00000000,78
27175.00000000,74
27176.00000000,78
27177.00000000,78
27178.00000000,75
27179.00000000,75
27180.00000000,73
27181.00000000,74
27182.00000000,74
27183.00000000,74
27184.00000000,74
27185.00000000,74
27186.00000000,74
27187.00000000,74
27188.00000000,73
27189.00000000,73
27190.00000000,73
27191.00000000,73
27192.00000000,72
27193.00000000,71
27194.00000000,72
27195.00000000,71
27196.00000000,72
27197.00000000,72
27198.00000000,73
27199.00000000,70
27200.00000000,70
27201.00000000,69
27202.00000000,69
27203.00000000,70
27204.00000000,70
27205.00000000,70
27206.00000000,70
27207.00000000,70
27208.00000000,71
27209.00000000,71
27210.00000000,75
27211.00000000,75
27212.00000000,78
27213.00000000,79
27214.00000000,77
27215.00000000,77
27216.00000000,81
27217.00000000,81
27218.00000000,81
27219.00000000,81
27220.00000000,82
27221.00000000,82
27222.00000000,81
27223.00000000,79
27224.00000000,79
27225.00000000,79
27226.00000000,79
27227.00000000,79
27228.00000000,76
27229.00000000,76
27230.00000000,76
27231.00000000,78
27232.00000000,77
27233.00000000,78
27234.00000000,78
27235.00000000,77
27236.00000000,77
27237.00000000,77
27238.00000000,78
27239.00000000,78
27240.00000000,78
27241.00000000,78
27242.00000000,78
27243.00000000,78
27244.00000000,79
27245.00000000,79
27246.00000000,79
27247.00000000,78
27248.00000000,78
27249.00000000,77
27250.00000000,79
27251.00000000,77
27252.00000000,78
27253.00000000,83
27254.00000000,89
27255.00000000,88
27256.00000000,86
27257.00000000,86
27258.00000000,86
27259.00000000,85
27260.00000000,85
27261.00000000,84
27262.00000000,84
27263.00000000,84
27264.00000000,84
27265.00000000,83
27266.00000000,84
27267.00000000,83
27268.00000000,85
27269.00000000,85
27270.00000000,80
27271.00000000,78
27272.00000000,77
27273.00000000,78
27274.00000000,77
27275.00000000,78
27276.00000000,77
27277.00000000,78
27278.00000000,76
27279.00000000,76
27280.00000000,75
27281.00000000,76
27282.00000000,74
27283.00000000,74
27284.00000000,74
27285.00000000,73
27286.00000000,72
27287.00000000,72
27288.00000000,72
27289.00000000,72
27290.00000000,72
27291.00000000,72
27292.00000000,72
27293.00000000,72
27294.00000000,73
27295.00000000,74
27296.00000000,74
27297.00000000,74
27298.00000000,75
27299.00000000,78
27300.00000000,78
27301.00000000,78
27302.00000000,78
27303.00000000,78
27304.00000000,80
27305.00000000,82
27306.00000000,82
27307.00000000,81
27308.00000000,82
27309.00000000,82
27310.00000000,86
27311.00000000,86
27312.00000000,86
27313.00000000,86
27314.00000000,87
27315.00000000,87
27316.00000000,87
27317.00000000,87
27318.00000000,46
27319.00000000,46
27320.00000000,46
27321.00000000,30
27322.00000000,30
27323.00000000,30
27324.00000000,30
27325.00000000,30
27326.00000000,36
27327.00000000,44
27328.00000000,44
27329.00000000,44
27330.00000000,49
27331.00000000,53
27332.00000000,57
27333.00000000,61
27334.00000000,63
27335.00000000,64
27336.00000000,78
27337.00000000,77
27338.00000000,77
27339.00000000,77
27340.00000000,78
27341.00000000,78
27342.00000000,79
27343.00000000,80
27344.00000000,80
27345.00000000,79
27346.00000000,79
27347.00000000,79
27348.00000000,78
27349.00000000,78
27350.00000000,77
27351.00000000,78
27352.00000000,78
27353.00000000,74
27354.00000000,76
27355.00000000,73
27356.00000000,73
27357.00000000,72
27358.00000000,70
27359.00000000,71
27360.00000000,70
27361.00000000,69
27362.00000000,67
27363.00000000,67
27364.00000000,65
27365.00000000,65
27366.00000000,65
27367.00000000,65
27368.00000000,66
27369.00000000,66
27370.00000000,67
27371.00000000,69
27372.00000000,69
27373.00000000,69
27374.00000000,69
27375.00000000,68
27376.00000000,67
27377.00000000,68
27378.00000000,75
27379.00000000,77
27380.00000000,81
27381.00000000,83
27382.00000000,85
27383.00000000,87
27384.00000000,90
27385.00000000,89
27386.00000000,94
27387.00000000,93
27388.00000000,93
27389.00000000,95
27390.00000000,94
27391.00000000,93
27392.00000000,93
27393.00000000,91
27394.00000000,89
27395.00000000,83
27396.00000000,83
27397.00000000,85
27398.00000000,84
27399.00000000,84
27400.00000000,82
27401.00000000,83
27402.00000000,84
27403.00000000,84
27404.00000000,83
27405.00000000,82
27406.00000000,83
27407.00000000,83
27408.00000000,83
27409.00000000,83
27410.00000000,85
27411.00000000,85
27412.00000000,85
27413.00000000,83
27414.00000000,83
27415.00000000,85
27416.00000000,86
27417.00000000,86
27418.00000000,86
27419.00000000,88
27420.00000000,88
27421.00000000,92
27422.00000000,75
27423.00000000,80
27424.00000000,87
27425.00000000,87
27426.00000000,77
27427.00000000,77
27428.00000000,77
27429.00000000,77
27430.00000000,79
27431.00000000,80
27432.00000000,80
27433.00000000,81
27434.00000000,81
27435.00000000,80
27436.00000000,80
27437.00000000,79
27438.00000000,79
27439.00000000,83
27440.00000000,79
27441.00000000,79
27442.00000000,78
27443.00000000,84
27444.00000000,84
27445.00000000,82
27446.00000000,82
27447.00000000,78
27448.00000000,78
27449.00000000,76
27450.00000000,76
27451.00000000,76
27452.00000000,77
27453.00000000,75
27454.00000000,76
27455.00000000,76
27456.00000000,76
27457.00000000,76
27458.00000000,77
27459.00000000,78
27460.00000000,80
27461.00000000,80
27462.00000000,82
27463.00000000,82
27464.00000000,82
27465.00000000,82
27466.00000000,82
27467.00000000,82
27468.00000000,82
27469.00000000,82
27470.00000000,85
27471.00000000,87
27472.00000000,87
27473.00000000,90
27474.00000000,92
27475.00000000,92
27476.00000000,91
27477.00000000,91
27478.00000000,91
27479.00000000,91
27480.00000000,93
27481.00000000,93
27482.00000000,93
27483.00000000,94
27484.00000000,94
27485.00000000,94
27486.00000000,94
27487.00000000,93
27488.00000000,92
27489.00000000,92
27490.00000000,84
27491.00000000,84
27492.00000000,88
27493.00000000,87
27494.00000000,96
27495.00000000,97
27496.00000000,97
27497.00000000,97
27498.00000000,97
27499.00000000,98
